"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","1 - AREA METROPOLITANA","ESPAÑOLES",204,229,433
" 01","CASCO ANTIGUO","1 - AREA METROPOLITANA","EXTRANJEROS",22,21,43
" 01","CASCO ANTIGUO","1 - AREA METROPOLITANA","TOTAL POBLACION",226,250,476
" 01","CASCO ANTIGUO","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",84,79,163
" 01","CASCO ANTIGUO","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",6,8,14
" 01","CASCO ANTIGUO","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",90,87,177
" 01","CASCO ANTIGUO","3 - RESTO DE ANDALUCIA","ESPAÑOLES",151,147,298
" 01","CASCO ANTIGUO","3 - RESTO DE ANDALUCIA","EXTRANJEROS",20,27,47
" 01","CASCO ANTIGUO","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",171,174,345
" 01","CASCO ANTIGUO","4 - RESTO DE ESPAÑA","ESPAÑOLES",194,213,407
" 01","CASCO ANTIGUO","4 - RESTO DE ESPAÑA","EXTRANJEROS",51,52,103
" 01","CASCO ANTIGUO","4 - RESTO DE ESPAÑA","TOTAL POBLACION",245,265,510
" 01","CASCO ANTIGUO","5 - EXTRANJERO","ESPAÑOLES",666,630,1296
" 01","CASCO ANTIGUO","5 - EXTRANJERO","EXTRANJEROS",72,81,153
" 01","CASCO ANTIGUO","5 - EXTRANJERO","TOTAL POBLACION",738,711,1449
" 01","CASCO ANTIGUO","6 - TODOS","ESPAÑOLES",707,738,1445
" 01","CASCO ANTIGUO","6 - TODOS","EXTRANJEROS",107,117,224
" 01","CASCO ANTIGUO","6 - TODOS","TOTAL POBLACION",814,855,1669
" 02","MACARENA","1 - AREA METROPOLITANA","ESPAÑOLES",219,269,488
" 02","MACARENA","1 - AREA METROPOLITANA","EXTRANJEROS",35,37,72
" 02","MACARENA","1 - AREA METROPOLITANA","NO CONSTA",0,2,2
" 02","MACARENA","1 - AREA METROPOLITANA","TOTAL POBLACION",254,308,562
" 02","MACARENA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",173,149,322
" 02","MACARENA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",18,33,51
" 02","MACARENA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",191,182,373
" 02","MACARENA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",127,105,232
" 02","MACARENA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",38,33,71
" 02","MACARENA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",165,138,303
