"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 05","SUR","6 - TODOS","ESPAÑOLES",816,772,1588
" 05","SUR","6 - TODOS","EXTRANJEROS",97,120,217
" 05","SUR","6 - TODOS","NO CONSTA",0,1,1
" 05","SUR","6 - TODOS","TOTAL POBLACION",913,893,1806
" 06","TRIANA","1 - AREA METROPOLITANA","ESPAÑOLES",263,256,519
" 06","TRIANA","1 - AREA METROPOLITANA","EXTRANJEROS",23,28,51
" 06","TRIANA","1 - AREA METROPOLITANA","NO CONSTA",0,1,1
" 06","TRIANA","1 - AREA METROPOLITANA","TOTAL POBLACION",286,285,571
" 06","TRIANA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",81,96,177
" 06","TRIANA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",10,8,18
" 06","TRIANA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",91,104,195
" 06","TRIANA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",73,97,170
" 06","TRIANA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",6,11,17
" 06","TRIANA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",79,108,187
" 06","TRIANA","4 - RESTO DE ESPAÑA","ESPAÑOLES",131,145,276
" 06","TRIANA","4 - RESTO DE ESPAÑA","EXTRANJEROS",25,34,59
" 06","TRIANA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",156,179,335
" 06","TRIANA","5 - EXTRANJERO","ESPAÑOLES",306,333,639
" 06","TRIANA","5 - EXTRANJERO","EXTRANJEROS",36,27,63
" 06","TRIANA","5 - EXTRANJERO","TOTAL POBLACION",342,360,702
" 06","TRIANA","6 - TODOS","ESPAÑOLES",582,631,1213
" 06","TRIANA","6 - TODOS","EXTRANJEROS",68,84,152
" 06","TRIANA","6 - TODOS","NO CONSTA",0,1,1
" 06","TRIANA","6 - TODOS","TOTAL POBLACION",650,716,1366
" 07","NORTE","1 - AREA METROPOLITANA","ESPAÑOLES",282,287,569
" 07","NORTE","1 - AREA METROPOLITANA","EXTRANJEROS",20,26,46
" 07","NORTE","1 - AREA METROPOLITANA","TOTAL POBLACION",302,313,615
" 07","NORTE","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",169,169,338
" 07","NORTE","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",9,11,20
" 07","NORTE","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",178,180,358
" 07","NORTE","3 - RESTO DE ANDALUCIA","ESPAÑOLES",74,94,168
" 07","NORTE","3 - RESTO DE ANDALUCIA","EXTRANJEROS",17,14,31
" 07","NORTE","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",91,108,199
" 07","NORTE","4 - RESTO DE ESPAÑA","ESPAÑOLES",147,124,271
" 07","NORTE","4 - RESTO DE ESPAÑA","EXTRANJEROS",30,27,57
" 07","NORTE","4 - RESTO DE ESPAÑA","TOTAL POBLACION",177,151,328
" 07","NORTE","5 - EXTRANJERO","ESPAÑOLES",333,198,531
" 07","NORTE","5 - EXTRANJERO","EXTRANJEROS",54,27,81
" 07","NORTE","5 - EXTRANJERO","TOTAL POBLACION",387,225,612
" 07","NORTE","6 - TODOS","ESPAÑOLES",709,696,1405
" 07","NORTE","6 - TODOS","EXTRANJEROS",82,81,163
" 07","NORTE","6 - TODOS","TOTAL POBLACION",791,777,1568
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","ESPAÑOLES",138,136,274
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","EXTRANJEROS",6,6,12
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","TOTAL POBLACION",144,142,286
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",124,137,261
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",4,9,13
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",128,146,274
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",113,110,223
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",14,16,30
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",127,126,253
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","ESPAÑOLES",153,158,311
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","EXTRANJEROS",36,27,63
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",189,185,374
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","ESPAÑOLES",288,342,630
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","EXTRANJEROS",36,36,72
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","TOTAL POBLACION",324,378,702
" 08","S. PABLO-STA. JUSTA","6 - TODOS","ESPAÑOLES",560,579,1139
" 08","S. PABLO-STA. JUSTA","6 - TODOS","EXTRANJEROS",64,62,126
" 08","S. PABLO-STA. JUSTA","6 - TODOS","TOTAL POBLACION",624,641,1265
" 09","ESTE","1 - AREA METROPOLITANA","ESPAÑOLES",320,319,639
" 09","ESTE","1 - AREA METROPOLITANA","EXTRANJEROS",26,30,56
" 09","ESTE","1 - AREA METROPOLITANA","TOTAL POBLACION",346,349,695
" 09","ESTE","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",176,180,356
" 09","ESTE","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",13,21,34
" 09","ESTE","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",189,201,390
" 09","ESTE","3 - RESTO DE ANDALUCIA","ESPAÑOLES",163,152,315
" 09","ESTE","3 - RESTO DE ANDALUCIA","EXTRANJEROS",17,24,41
" 09","ESTE","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",180,176,356
" 09","ESTE","4 - RESTO DE ESPAÑA","ESPAÑOLES",245,255,500
" 09","ESTE","4 - RESTO DE ESPAÑA","EXTRANJEROS",74,59,133
" 09","ESTE","4 - RESTO DE ESPAÑA","TOTAL POBLACION",319,314,633
" 09","ESTE","5 - EXTRANJERO","ESPAÑOLES",441,531,972
" 09","ESTE","5 - EXTRANJERO","EXTRANJEROS",54,36,90
" 09","ESTE","5 - EXTRANJERO","TOTAL POBLACION",495,567,1062
" 09","ESTE","6 - TODOS","ESPAÑOLES",953,965,1918
" 09","ESTE","6 - TODOS","EXTRANJEROS",136,138,274
" 09","ESTE","6 - TODOS","TOTAL POBLACION",1089,1103,2192
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","ESPAÑOLES",180,197,377
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","EXTRANJEROS",13,16,29
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","TOTAL POBLACION",193,213,406
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",66,71,137
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",4,8,12
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",70,79,149
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",105,81,186
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",8,11,19
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",113,92,205
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","ESPAÑOLES",149,138,287
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","EXTRANJEROS",26,31,57
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",175,169,344
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","ESPAÑOLES",423,324,747
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","EXTRANJEROS",54,45,99
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","TOTAL POBLACION",477,369,846
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","ESPAÑOLES",547,523,1070
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","EXTRANJEROS",57,71,128
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","TOTAL POBLACION",604,594,1198
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","ESPAÑOLES",114,129,243
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","EXTRANJEROS",4,13,17
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","TOTAL POBLACION",118,142,260
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",38,32,70
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",0,2,2
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",38,34,72
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","ESPAÑOLES",42,44,86
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","EXTRANJEROS",2,4,6
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",44,48,92
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","ESPAÑOLES",81,101,182
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","EXTRANJEROS",5,12,17
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","TOTAL POBLACION",86,113,199
" 11","LOS REMEDIOS","5 - EXTRANJERO","ESPAÑOLES",216,360,576
" 11","LOS REMEDIOS","5 - EXTRANJERO","EXTRANJEROS",27,18,45
" 11","LOS REMEDIOS","5 - EXTRANJERO","TOTAL POBLACION",243,378,621
" 11","LOS REMEDIOS","6 - TODOS","ESPAÑOLES",299,346,645
" 11","LOS REMEDIOS","6 - TODOS","EXTRANJEROS",14,33,47
" 11","LOS REMEDIOS","6 - TODOS","TOTAL POBLACION",313,379,692
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","ESPAÑOLES",2487,2531,5018
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","EXTRANJEROS",209,281,490
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","NO CONSTA",1,2,3
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","TOTAL POBLACION",2697,2814,5511
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",1241,1309,2550
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",100,144,244
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",1341,1453,2794
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","ESPAÑOLES",1189,1238,2427
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","EXTRANJEROS",203,243,446
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",1392,1481,2873
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","ESPAÑOLES",1885,1918,3803
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","EXTRANJEROS",527,540,1067
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","NO CONSTA",2,2,4
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","TOTAL POBLACION",2414,2460,4874
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","ESPAÑOLES",4590,4437,9027
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","EXTRANJEROS",585,621,1206
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","NO CONSTA",0,9,9
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","TOTAL POBLACION",5175,5067,10242
"00","TOTAL MUNICIPIO","6 - TODOS","ESPAÑOLES",7312,7489,14801
"00","TOTAL MUNICIPIO","6 - TODOS","EXTRANJEROS",1104,1277,2381
"00","TOTAL MUNICIPIO","6 - TODOS","NO CONSTA",3,5,8
"00","TOTAL MUNICIPIO","6 - TODOS","TOTAL POBLACION",8419,8771,17190
