"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","ESPAÑOLES",459,387,846
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","EXTRANJEROS",72,81,153
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","TOTAL POBLACION",531,468,999
" 08","S. PABLO-STA. JUSTA","6 - TODOS","ESPAÑOLES",598,594,1192
" 08","S. PABLO-STA. JUSTA","6 - TODOS","EXTRANJEROS",53,79,132
" 08","S. PABLO-STA. JUSTA","6 - TODOS","NO CONSTA",0,1,1
" 08","S. PABLO-STA. JUSTA","6 - TODOS","TOTAL POBLACION",651,674,1325
" 09","ESTE","1 - AREA METROPOLITANA","ESPAÑOLES",324,303,627
" 09","ESTE","1 - AREA METROPOLITANA","EXTRANJEROS",34,23,57
" 09","ESTE","1 - AREA METROPOLITANA","TOTAL POBLACION",358,326,684
" 09","ESTE","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",187,176,363
" 09","ESTE","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",9,16,25
" 09","ESTE","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",196,192,388
" 09","ESTE","3 - RESTO DE ANDALUCIA","ESPAÑOLES",125,133,258
" 09","ESTE","3 - RESTO DE ANDALUCIA","EXTRANJEROS",33,18,51
" 09","ESTE","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",158,151,309
" 09","ESTE","4 - RESTO DE ESPAÑA","ESPAÑOLES",240,204,444
" 09","ESTE","4 - RESTO DE ESPAÑA","EXTRANJEROS",79,57,136
" 09","ESTE","4 - RESTO DE ESPAÑA","TOTAL POBLACION",319,261,580
" 09","ESTE","5 - EXTRANJERO","ESPAÑOLES",468,477,945
" 09","ESTE","5 - EXTRANJERO","EXTRANJEROS",72,45,117
" 09","ESTE","5 - EXTRANJERO","TOTAL POBLACION",540,522,1062
" 09","ESTE","6 - TODOS","ESPAÑOLES",928,869,1797
" 09","ESTE","6 - TODOS","EXTRANJEROS",163,119,282
" 09","ESTE","6 - TODOS","TOTAL POBLACION",1091,988,2079
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","ESPAÑOLES",211,201,412
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","EXTRANJEROS",14,28,42
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","TOTAL POBLACION",225,229,454
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",52,43,95
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",8,10,18
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",60,53,113
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",100,101,201
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",11,10,21
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",111,111,222
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","ESPAÑOLES",144,114,258
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","EXTRANJEROS",20,24,44
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",164,138,302
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","ESPAÑOLES",369,414,783
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","EXTRANJEROS",72,27,99
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","TOTAL POBLACION",441,441,882
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","ESPAÑOLES",548,505,1053
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","EXTRANJEROS",61,75,136
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","TOTAL POBLACION",609,580,1189
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","ESPAÑOLES",122,148,270
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","EXTRANJEROS",11,21,32
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","TOTAL POBLACION",133,169,302
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",27,28,55
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",0,4,4
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",27,32,59
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","ESPAÑOLES",54,57,111
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","EXTRANJEROS",1,5,6
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",55,62,117
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","ESPAÑOLES",76,78,154
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","EXTRANJEROS",9,7,16
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","TOTAL POBLACION",85,85,170
" 11","LOS REMEDIOS","5 - EXTRANJERO","ESPAÑOLES",225,216,441
" 11","LOS REMEDIOS","5 - EXTRANJERO","EXTRANJEROS",0,18,18
" 11","LOS REMEDIOS","5 - EXTRANJERO","TOTAL POBLACION",225,234,459
" 11","LOS REMEDIOS","6 - TODOS","ESPAÑOLES",304,335,639
" 11","LOS REMEDIOS","6 - TODOS","EXTRANJEROS",21,39,60
" 11","LOS REMEDIOS","6 - TODOS","TOTAL POBLACION",325,374,699
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","ESPAÑOLES",2663,2767,5430
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","EXTRANJEROS",243,340,583
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","NO CONSTA",0,1,1
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","TOTAL POBLACION",2906,3108,6014
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",1202,1233,2435
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",92,133,225
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","NO CONSTA",1,2,3
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",1295,1368,2663
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","ESPAÑOLES",1214,1293,2507
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","EXTRANJEROS",199,216,415
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",1413,1509,2922
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","ESPAÑOLES",1860,1741,3601
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","EXTRANJEROS",469,456,925
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","NO CONSTA",2,2,4
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","TOTAL POBLACION",2331,2199,4530
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","ESPAÑOLES",4833,4680,9513
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","EXTRANJEROS",1206,909,2115
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","TOTAL POBLACION",6039,5589,11628
"00","TOTAL MUNICIPIO","6 - TODOS","ESPAÑOLES",7476,7554,15030
"00","TOTAL MUNICIPIO","6 - TODOS","EXTRANJEROS",1137,1246,2383
"00","TOTAL MUNICIPIO","6 - TODOS","NO CONSTA",3,5,8
"00","TOTAL MUNICIPIO","6 - TODOS","TOTAL POBLACION",8616,8805,17421
