"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 03","NERVION","5 - EXTRANJERO","TOTAL POBLACION",549,441,990
" 03","NERVION","6 - TODOS","ESPAÑOLES",525,513,1038
" 03","NERVION","6 - TODOS","EXTRANJEROS",73,84,157
" 03","NERVION","6 - TODOS","TOTAL POBLACION",598,597,1195
" 04","CERRO-AMATE","1 - AREA METROPOLITANA","ESPAÑOLES",313,325,638
" 04","CERRO-AMATE","1 - AREA METROPOLITANA","EXTRANJEROS",50,75,125
" 04","CERRO-AMATE","1 - AREA METROPOLITANA","TOTAL POBLACION",363,400,763
" 04","CERRO-AMATE","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",182,172,354
" 04","CERRO-AMATE","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",34,38,72
" 04","CERRO-AMATE","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",216,210,426
" 04","CERRO-AMATE","3 - RESTO DE ANDALUCIA","ESPAÑOLES",121,133,254
" 04","CERRO-AMATE","3 - RESTO DE ANDALUCIA","EXTRANJEROS",79,88,167
" 04","CERRO-AMATE","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",200,221,421
" 04","CERRO-AMATE","4 - RESTO DE ESPAÑA","ESPAÑOLES",171,178,349
" 04","CERRO-AMATE","4 - RESTO DE ESPAÑA","EXTRANJEROS",147,131,278
" 04","CERRO-AMATE","4 - RESTO DE ESPAÑA","NO CONSTA",1,0,1
" 04","CERRO-AMATE","4 - RESTO DE ESPAÑA","TOTAL POBLACION",319,309,628
" 04","CERRO-AMATE","5 - EXTRANJERO","ESPAÑOLES",378,441,819
" 04","CERRO-AMATE","5 - EXTRANJERO","EXTRANJEROS",72,144,216
" 04","CERRO-AMATE","5 - EXTRANJERO","TOTAL POBLACION",450,585,1035
" 04","CERRO-AMATE","6 - TODOS","ESPAÑOLES",829,857,1686
" 04","CERRO-AMATE","6 - TODOS","EXTRANJEROS",318,348,666
" 04","CERRO-AMATE","6 - TODOS","NO CONSTA",1,0,1
" 04","CERRO-AMATE","6 - TODOS","TOTAL POBLACION",1148,1205,2353
" 05","SUR","1 - AREA METROPOLITANA","ESPAÑOLES",280,272,552
" 05","SUR","1 - AREA METROPOLITANA","EXTRANJEROS",22,36,58
" 05","SUR","1 - AREA METROPOLITANA","TOTAL POBLACION",302,308,610
" 05","SUR","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",101,122,223
" 05","SUR","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",11,22,33
" 05","SUR","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",112,144,256
" 05","SUR","3 - RESTO DE ANDALUCIA","ESPAÑOLES",146,163,309
" 05","SUR","3 - RESTO DE ANDALUCIA","EXTRANJEROS",26,40,66
" 05","SUR","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",172,203,375
" 05","SUR","4 - RESTO DE ESPAÑA","ESPAÑOLES",200,209,409
" 05","SUR","4 - RESTO DE ESPAÑA","EXTRANJEROS",73,70,143
" 05","SUR","4 - RESTO DE ESPAÑA","TOTAL POBLACION",273,279,552
" 05","SUR","5 - EXTRANJERO","ESPAÑOLES",414,441,855
" 05","SUR","5 - EXTRANJERO","EXTRANJEROS",54,72,126
" 05","SUR","5 - EXTRANJERO","TOTAL POBLACION",468,513,981
" 05","SUR","6 - TODOS","ESPAÑOLES",773,815,1588
" 05","SUR","6 - TODOS","EXTRANJEROS",138,176,314
" 05","SUR","6 - TODOS","TOTAL POBLACION",911,991,1902
" 06","TRIANA","1 - AREA METROPOLITANA","ESPAÑOLES",201,242,443
" 06","TRIANA","1 - AREA METROPOLITANA","EXTRANJEROS",13,19,32
" 06","TRIANA","1 - AREA METROPOLITANA","NO CONSTA",1,0,1
" 06","TRIANA","1 - AREA METROPOLITANA","TOTAL POBLACION",215,261,476
" 06","TRIANA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",64,77,141
" 06","TRIANA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",5,9,14
" 06","TRIANA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",69,86,155
" 06","TRIANA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",96,119,215
" 06","TRIANA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",9,14,23
" 06","TRIANA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",105,133,238
" 06","TRIANA","4 - RESTO DE ESPAÑA","ESPAÑOLES",138,111,249
" 06","TRIANA","4 - RESTO DE ESPAÑA","EXTRANJEROS",21,26,47
" 06","TRIANA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",159,137,296
" 06","TRIANA","5 - EXTRANJERO","ESPAÑOLES",342,468,810
" 06","TRIANA","5 - EXTRANJERO","EXTRANJEROS",63,90,153
" 06","TRIANA","5 - EXTRANJERO","TOTAL POBLACION",405,558,963
" 06","TRIANA","6 - TODOS","ESPAÑOLES",537,601,1138
" 06","TRIANA","6 - TODOS","EXTRANJEROS",55,78,133
" 06","TRIANA","6 - TODOS","NO CONSTA",1,0,1
" 06","TRIANA","6 - TODOS","TOTAL POBLACION",593,679,1272
" 07","NORTE","1 - AREA METROPOLITANA","ESPAÑOLES",263,311,574
" 07","NORTE","1 - AREA METROPOLITANA","EXTRANJEROS",22,21,43
" 07","NORTE","1 - AREA METROPOLITANA","NO CONSTA",0,1,1
" 07","NORTE","1 - AREA METROPOLITANA","TOTAL POBLACION",285,333,618
" 07","NORTE","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",113,154,267
" 07","NORTE","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",6,9,15
" 07","NORTE","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",119,163,282
" 07","NORTE","3 - RESTO DE ANDALUCIA","ESPAÑOLES",74,81,155
" 07","NORTE","3 - RESTO DE ANDALUCIA","EXTRANJEROS",16,9,25
" 07","NORTE","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",90,90,180
" 07","NORTE","4 - RESTO DE ESPAÑA","ESPAÑOLES",127,141,268
" 07","NORTE","4 - RESTO DE ESPAÑA","EXTRANJEROS",29,37,66
" 07","NORTE","4 - RESTO DE ESPAÑA","TOTAL POBLACION",156,178,334
" 07","NORTE","5 - EXTRANJERO","ESPAÑOLES",243,225,468
" 07","NORTE","5 - EXTRANJERO","EXTRANJEROS",36,0,36
" 07","NORTE","5 - EXTRANJERO","TOTAL POBLACION",279,225,504
" 07","NORTE","6 - TODOS","ESPAÑOLES",604,712,1316
" 07","NORTE","6 - TODOS","EXTRANJEROS",77,76,153
" 07","NORTE","6 - TODOS","NO CONSTA",0,1,1
" 07","NORTE","6 - TODOS","TOTAL POBLACION",681,789,1470
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","ESPAÑOLES",180,172,352
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","EXTRANJEROS",8,22,30
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","TOTAL POBLACION",188,194,382
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",125,122,247
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",8,14,22
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",133,136,269
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",123,107,230
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",15,19,34
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",138,126,264
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","ESPAÑOLES",151,131,282
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","EXTRANJEROS",40,38,78
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",191,169,360
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","ESPAÑOLES",396,360,756
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","EXTRANJEROS",54,45,99
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","TOTAL POBLACION",450,405,855
" 08","S. PABLO-STA. JUSTA","6 - TODOS","ESPAÑOLES",623,572,1195
" 08","S. PABLO-STA. JUSTA","6 - TODOS","EXTRANJEROS",77,98,175
" 08","S. PABLO-STA. JUSTA","6 - TODOS","TOTAL POBLACION",700,670,1370
" 09","ESTE","1 - AREA METROPOLITANA","ESPAÑOLES",295,281,576
" 09","ESTE","1 - AREA METROPOLITANA","EXTRANJEROS",26,42,68
" 09","ESTE","1 - AREA METROPOLITANA","TOTAL POBLACION",321,323,644
" 09","ESTE","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",164,155,319
" 09","ESTE","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",11,27,38
" 09","ESTE","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",175,182,357
" 09","ESTE","3 - RESTO DE ANDALUCIA","ESPAÑOLES",141,139,280
" 09","ESTE","3 - RESTO DE ANDALUCIA","EXTRANJEROS",29,26,55
" 09","ESTE","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",170,165,335
" 09","ESTE","4 - RESTO DE ESPAÑA","ESPAÑOLES",223,211,434
" 09","ESTE","4 - RESTO DE ESPAÑA","EXTRANJEROS",61,51,112
" 09","ESTE","4 - RESTO DE ESPAÑA","TOTAL POBLACION",284,262,546
" 09","ESTE","5 - EXTRANJERO","ESPAÑOLES",549,486,1035
" 09","ESTE","5 - EXTRANJERO","EXTRANJEROS",0,54,54
" 09","ESTE","5 - EXTRANJERO","TOTAL POBLACION",549,540,1089
" 09","ESTE","6 - TODOS","ESPAÑOLES",884,840,1724
" 09","ESTE","6 - TODOS","EXTRANJEROS",127,152,279
" 09","ESTE","6 - TODOS","TOTAL POBLACION",1011,992,2003
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","ESPAÑOLES",230,207,437
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","EXTRANJEROS",15,19,34
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","NO CONSTA",1,0,1
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","TOTAL POBLACION",246,226,472
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",49,58,107
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",4,4,8
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",53,62,115
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",97,107,204
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",13,15,28
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",110,122,232
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","ESPAÑOLES",133,127,260
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","EXTRANJEROS",33,37,70
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",166,164,330
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","ESPAÑOLES",477,513,990
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","EXTRANJEROS",36,36,72
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","TOTAL POBLACION",513,549,1062
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","ESPAÑOLES",562,556,1118
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","EXTRANJEROS",69,79,148
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","NO CONSTA",1,0,1
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","TOTAL POBLACION",632,635,1267
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","ESPAÑOLES",115,117,232
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","EXTRANJEROS",7,12,19
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","TOTAL POBLACION",122,129,251
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",19,32,51
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",3,5,8
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",22,37,59
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","ESPAÑOLES",40,39,79
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","EXTRANJEROS",4,4,8
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",44,43,87
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","ESPAÑOLES",83,73,156
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","EXTRANJEROS",9,11,20
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","TOTAL POBLACION",92,84,176
" 11","LOS REMEDIOS","5 - EXTRANJERO","ESPAÑOLES",243,261,504
" 11","LOS REMEDIOS","5 - EXTRANJERO","EXTRANJEROS",27,63,90
" 11","LOS REMEDIOS","5 - EXTRANJERO","TOTAL POBLACION",270,324,594
" 11","LOS REMEDIOS","6 - TODOS","ESPAÑOLES",284,290,574
" 11","LOS REMEDIOS","6 - TODOS","EXTRANJEROS",26,39,65
" 11","LOS REMEDIOS","6 - TODOS","TOTAL POBLACION",310,329,639
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","ESPAÑOLES",2468,2523,4991
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","EXTRANJEROS",247,364,611
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","NO CONSTA",2,1,3
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","TOTAL POBLACION",2717,2888,5605
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",1151,1222,2373
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",120,190,310
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","NO CONSTA",1,0,1
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",1272,1412,2684
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","ESPAÑOLES",1238,1303,2541
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","EXTRANJEROS",266,324,590
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",1504,1627,3131
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","ESPAÑOLES",1752,1703,3455
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","EXTRANJEROS",598,640,1238
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","NO CONSTA",1,0,1
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","TOTAL POBLACION",2351,2343,4694
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","ESPAÑOLES",4905,4941,9846
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","EXTRANJEROS",639,666,1305
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","TOTAL POBLACION",5544,5607,11151
"00","TOTAL MUNICIPIO","6 - TODOS","ESPAÑOLES",7154,7300,14454
"00","TOTAL MUNICIPIO","6 - TODOS","EXTRANJEROS",1302,1592,2894
"00","TOTAL MUNICIPIO","6 - TODOS","NO CONSTA",4,1,5
"00","TOTAL MUNICIPIO","6 - TODOS","TOTAL POBLACION",8460,8893,17353
