"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","6 - TODOS","TOTAL POBLACION",839,872,1711
" 02","MACARENA","1 - AREA METROPOLITANA","ESPAÑOLES",245,242,487
" 02","MACARENA","1 - AREA METROPOLITANA","EXTRANJEROS",56,65,121
" 02","MACARENA","1 - AREA METROPOLITANA","TOTAL POBLACION",301,307,608
" 02","MACARENA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",196,228,424
" 02","MACARENA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",37,50,87
" 02","MACARENA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",233,278,511
" 02","MACARENA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",146,146,292
" 02","MACARENA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",45,60,105
" 02","MACARENA","3 - RESTO DE ANDALUCIA","NO CONSTA",1,0,1
" 02","MACARENA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",192,206,398
" 02","MACARENA","4 - RESTO DE ESPAÑA","ESPAÑOLES",138,140,278
" 02","MACARENA","4 - RESTO DE ESPAÑA","EXTRANJEROS",95,95,190
" 02","MACARENA","4 - RESTO DE ESPAÑA","NO CONSTA",2,0,2
" 02","MACARENA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",235,235,470
" 02","MACARENA","5 - EXTRANJERO","ESPAÑOLES",333,360,693
" 02","MACARENA","5 - EXTRANJERO","EXTRANJEROS",36,54,90
" 02","MACARENA","5 - EXTRANJERO","TOTAL POBLACION",369,414,783
" 02","MACARENA","6 - TODOS","ESPAÑOLES",762,796,1558
" 02","MACARENA","6 - TODOS","EXTRANJEROS",237,276,513
" 02","MACARENA","6 - TODOS","NO CONSTA",3,0,3
" 02","MACARENA","6 - TODOS","TOTAL POBLACION",1002,1072,2074
" 03","NERVION","1 - AREA METROPOLITANA","ESPAÑOLES",185,152,337
" 03","NERVION","1 - AREA METROPOLITANA","EXTRANJEROS",12,24,36
" 03","NERVION","1 - AREA METROPOLITANA","TOTAL POBLACION",197,176,373
" 03","NERVION","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",85,103,188
" 03","NERVION","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",4,7,11
" 03","NERVION","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",89,110,199
" 03","NERVION","3 - RESTO DE ANDALUCIA","ESPAÑOLES",146,135,281
" 03","NERVION","3 - RESTO DE ANDALUCIA","EXTRANJEROS",10,18,28
" 03","NERVION","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",156,153,309
" 03","NERVION","4 - RESTO DE ESPAÑA","ESPAÑOLES",126,128,254
" 03","NERVION","4 - RESTO DE ESPAÑA","EXTRANJEROS",29,34,63
" 03","NERVION","4 - RESTO DE ESPAÑA","TOTAL POBLACION",155,162,317
" 03","NERVION","5 - EXTRANJERO","ESPAÑOLES",378,324,702
" 03","NERVION","5 - EXTRANJERO","EXTRANJEROS",27,0,27
" 03","NERVION","5 - EXTRANJERO","TOTAL POBLACION",405,324,729
" 03","NERVION","6 - TODOS","ESPAÑOLES",584,554,1138
" 03","NERVION","6 - TODOS","EXTRANJEROS",58,83,141
" 03","NERVION","6 - TODOS","TOTAL POBLACION",642,637,1279
" 04","CERRO-AMATE","1 - AREA METROPOLITANA","ESPAÑOLES",294,305,599
" 04","CERRO-AMATE","1 - AREA METROPOLITANA","EXTRANJEROS",61,76,137
" 04","CERRO-AMATE","1 - AREA METROPOLITANA","TOTAL POBLACION",355,381,736
" 04","CERRO-AMATE","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",209,212,421
" 04","CERRO-AMATE","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",44,53,97
" 04","CERRO-AMATE","2 - RESTO DE LA PROVINCIA","NO CONSTA",0,1,1
" 04","CERRO-AMATE","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",253,266,519
" 04","CERRO-AMATE","3 - RESTO DE ANDALUCIA","ESPAÑOLES",120,118,238
" 04","CERRO-AMATE","3 - RESTO DE ANDALUCIA","EXTRANJEROS",72,86,158
" 04","CERRO-AMATE","3 - RESTO DE ANDALUCIA","NO CONSTA",1,0,1
" 04","CERRO-AMATE","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",193,204,397
" 04","CERRO-AMATE","4 - RESTO DE ESPAÑA","ESPAÑOLES",119,121,240
" 04","CERRO-AMATE","4 - RESTO DE ESPAÑA","EXTRANJEROS",140,134,274
" 04","CERRO-AMATE","4 - RESTO DE ESPAÑA","NO CONSTA",1,1,2
" 04","CERRO-AMATE","4 - RESTO DE ESPAÑA","TOTAL POBLACION",260,256,516
" 04","CERRO-AMATE","5 - EXTRANJERO","ESPAÑOLES",144,189,333
" 04","CERRO-AMATE","5 - EXTRANJERO","EXTRANJEROS",18,108,126
" 04","CERRO-AMATE","5 - EXTRANJERO","TOTAL POBLACION",162,297,459
" 04","CERRO-AMATE","6 - TODOS","ESPAÑOLES",758,777,1535
" 04","CERRO-AMATE","6 - TODOS","EXTRANJEROS",319,361,680
" 04","CERRO-AMATE","6 - TODOS","NO CONSTA",2,2,4
" 04","CERRO-AMATE","6 - TODOS","TOTAL POBLACION",1079,1140,2219
" 05","SUR","1 - AREA METROPOLITANA","ESPAÑOLES",253,274,527
" 05","SUR","1 - AREA METROPOLITANA","EXTRANJEROS",25,38,63
" 05","SUR","1 - AREA METROPOLITANA","TOTAL POBLACION",278,312,590
" 05","SUR","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",126,146,272
" 05","SUR","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",13,14,27
" 05","SUR","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",139,160,299
" 05","SUR","3 - RESTO DE ANDALUCIA","ESPAÑOLES",174,161,335
" 05","SUR","3 - RESTO DE ANDALUCIA","EXTRANJEROS",26,44,70
" 05","SUR","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",200,205,405
" 05","SUR","4 - RESTO DE ESPAÑA","ESPAÑOLES",182,126,308
" 05","SUR","4 - RESTO DE ESPAÑA","EXTRANJEROS",60,69,129
" 05","SUR","4 - RESTO DE ESPAÑA","TOTAL POBLACION",242,195,437
" 05","SUR","5 - EXTRANJERO","ESPAÑOLES",387,144,531
" 05","SUR","5 - EXTRANJERO","EXTRANJEROS",45,27,72
" 05","SUR","5 - EXTRANJERO","TOTAL POBLACION",432,171,603
" 05","SUR","6 - TODOS","ESPAÑOLES",778,723,1501
" 05","SUR","6 - TODOS","EXTRANJEROS",129,168,297
" 05","SUR","6 - TODOS","TOTAL POBLACION",907,891,1798
" 06","TRIANA","1 - AREA METROPOLITANA","ESPAÑOLES",253,311,564
" 06","TRIANA","1 - AREA METROPOLITANA","EXTRANJEROS",14,27,41
" 06","TRIANA","1 - AREA METROPOLITANA","NO CONSTA",1,0,1
" 06","TRIANA","1 - AREA METROPOLITANA","TOTAL POBLACION",268,338,606
" 06","TRIANA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",102,109,211
" 06","TRIANA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",11,10,21
" 06","TRIANA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",113,119,232
" 06","TRIANA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",97,122,219
" 06","TRIANA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",7,10,17
" 06","TRIANA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",104,132,236
" 06","TRIANA","4 - RESTO DE ESPAÑA","ESPAÑOLES",88,118,206
" 06","TRIANA","4 - RESTO DE ESPAÑA","EXTRANJEROS",23,41,64
" 06","TRIANA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",111,159,270
" 06","TRIANA","5 - EXTRANJERO","ESPAÑOLES",207,180,387
" 06","TRIANA","5 - EXTRANJERO","EXTRANJEROS",36,54,90
" 06","TRIANA","5 - EXTRANJERO","TOTAL POBLACION",243,234,477
" 06","TRIANA","6 - TODOS","ESPAÑOLES",563,680,1243
" 06","TRIANA","6 - TODOS","EXTRANJEROS",59,94,153
" 06","TRIANA","6 - TODOS","NO CONSTA",1,0,1
" 06","TRIANA","6 - TODOS","TOTAL POBLACION",623,774,1397
" 07","NORTE","1 - AREA METROPOLITANA","ESPAÑOLES",280,261,541
" 07","NORTE","1 - AREA METROPOLITANA","EXTRANJEROS",19,21,40
" 07","NORTE","1 - AREA METROPOLITANA","TOTAL POBLACION",299,282,581
" 07","NORTE","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",211,189,400
" 07","NORTE","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",19,19,38
" 07","NORTE","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",230,208,438
" 07","NORTE","3 - RESTO DE ANDALUCIA","ESPAÑOLES",81,87,168
" 07","NORTE","3 - RESTO DE ANDALUCIA","EXTRANJEROS",12,20,32
" 07","NORTE","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",93,107,200
" 07","NORTE","4 - RESTO DE ESPAÑA","ESPAÑOLES",94,93,187
" 07","NORTE","4 - RESTO DE ESPAÑA","EXTRANJEROS",28,32,60
" 07","NORTE","4 - RESTO DE ESPAÑA","TOTAL POBLACION",122,125,247
" 07","NORTE","5 - EXTRANJERO","ESPAÑOLES",234,144,378
" 07","NORTE","5 - EXTRANJERO","TOTAL POBLACION",234,144,378
" 07","NORTE","6 - TODOS","ESPAÑOLES",692,646,1338
" 07","NORTE","6 - TODOS","EXTRANJEROS",78,92,170
" 07","NORTE","6 - TODOS","TOTAL POBLACION",770,738,1508
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","ESPAÑOLES",193,185,378
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","EXTRANJEROS",15,31,46
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","TOTAL POBLACION",208,216,424
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",155,132,287
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",9,14,23
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",164,146,310
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",118,102,220
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",10,19,29
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",128,121,249
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","ESPAÑOLES",109,102,211
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","EXTRANJEROS",31,49,80
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",140,151,291
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","ESPAÑOLES",324,288,612
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","EXTRANJEROS",9,9,18
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","TOTAL POBLACION",333,297,630
" 08","S. PABLO-STA. JUSTA","6 - TODOS","ESPAÑOLES",611,553,1164
" 08","S. PABLO-STA. JUSTA","6 - TODOS","EXTRANJEROS",66,114,180
" 08","S. PABLO-STA. JUSTA","6 - TODOS","TOTAL POBLACION",677,667,1344
" 09","ESTE","1 - AREA METROPOLITANA","ESPAÑOLES",319,326,645
" 09","ESTE","1 - AREA METROPOLITANA","EXTRANJEROS",26,26,52
" 09","ESTE","1 - AREA METROPOLITANA","TOTAL POBLACION",345,352,697
" 09","ESTE","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",215,213,428
" 09","ESTE","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",18,19,37
" 09","ESTE","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",233,232,465
" 09","ESTE","3 - RESTO DE ANDALUCIA","ESPAÑOLES",157,171,328
" 09","ESTE","3 - RESTO DE ANDALUCIA","EXTRANJEROS",33,23,56
" 09","ESTE","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",190,194,384
" 09","ESTE","4 - RESTO DE ESPAÑA","ESPAÑOLES",148,161,309
" 09","ESTE","4 - RESTO DE ESPAÑA","EXTRANJEROS",63,64,127
" 09","ESTE","4 - RESTO DE ESPAÑA","TOTAL POBLACION",211,225,436
" 09","ESTE","5 - EXTRANJERO","ESPAÑOLES",468,342,810
" 09","ESTE","5 - EXTRANJERO","EXTRANJEROS",36,27,63
" 09","ESTE","5 - EXTRANJERO","TOTAL POBLACION",504,369,873
" 09","ESTE","6 - TODOS","ESPAÑOLES",891,909,1800
" 09","ESTE","6 - TODOS","EXTRANJEROS",144,135,279
" 09","ESTE","6 - TODOS","TOTAL POBLACION",1035,1044,2079
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","ESPAÑOLES",250,238,488
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","EXTRANJEROS",14,24,38
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","TOTAL POBLACION",264,262,526
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",63,60,123
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",6,10,16
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",69,70,139
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",105,113,218
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",13,17,30
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",118,130,248
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","ESPAÑOLES",83,97,180
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","EXTRANJEROS",23,27,50
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",106,124,230
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","ESPAÑOLES",261,243,504
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","EXTRANJEROS",9,18,27
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","TOTAL POBLACION",270,261,531
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","ESPAÑOLES",530,535,1065
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","EXTRANJEROS",57,80,137
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","TOTAL POBLACION",587,615,1202
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","ESPAÑOLES",130,125,255
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","EXTRANJEROS",7,10,17
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","TOTAL POBLACION",137,135,272
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",49,58,107
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",0,3,3
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",49,61,110
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","ESPAÑOLES",71,68,139
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","EXTRANJEROS",3,7,10
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",74,75,149
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","ESPAÑOLES",81,58,139
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","EXTRANJEROS",7,11,18
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","TOTAL POBLACION",88,69,157
" 11","LOS REMEDIOS","5 - EXTRANJERO","ESPAÑOLES",171,117,288
" 11","LOS REMEDIOS","5 - EXTRANJERO","EXTRANJEROS",0,27,27
" 11","LOS REMEDIOS","5 - EXTRANJERO","TOTAL POBLACION",171,144,315
" 11","LOS REMEDIOS","6 - TODOS","ESPAÑOLES",350,322,672
" 11","LOS REMEDIOS","6 - TODOS","EXTRANJEROS",17,34,51
" 11","LOS REMEDIOS","6 - TODOS","TOTAL POBLACION",367,356,723
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","ESPAÑOLES",2629,2635,5264
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","EXTRANJEROS",269,380,649
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","NO CONSTA",1,1,2
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","TOTAL POBLACION",2899,3016,5915
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",1542,1567,3109
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",173,207,380
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","NO CONSTA",0,1,1
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",1715,1775,3490
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","ESPAÑOLES",1417,1420,2837
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","EXTRANJEROS",251,333,584
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","NO CONSTA",3,0,3
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",1671,1753,3424
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","ESPAÑOLES",1310,1312,2622
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","EXTRANJEROS",541,608,1149
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","NO CONSTA",3,1,4
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","TOTAL POBLACION",1854,1921,3775
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","ESPAÑOLES",3213,2637,5850
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","EXTRANJEROS",288,432,720
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","TOTAL POBLACION",3501,3069,6570
"00","TOTAL MUNICIPIO","6 - TODOS","ESPAÑOLES",7255,7227,14482
"00","TOTAL MUNICIPIO","6 - TODOS","EXTRANJEROS",1266,1576,2842
"00","TOTAL MUNICIPIO","6 - TODOS","NO CONSTA",7,3,10
"00","TOTAL MUNICIPIO","6 - TODOS","TOTAL POBLACION",8528,8806,17334
