"CD","ND","GRUPO","HOMBRES","MUJERES","TOTAL"
" 11","LOS REMEDIOS"," 57",159,167,326
" 11","LOS REMEDIOS"," 58",136,202,338
" 11","LOS REMEDIOS"," 59",153,173,326
" 11","LOS REMEDIOS"," 60",137,160,297
" 11","LOS REMEDIOS"," 61",109,159,268
" 11","LOS REMEDIOS"," 62",118,153,271
" 11","LOS REMEDIOS"," 63",98,162,260
" 11","LOS REMEDIOS"," 64",116,180,296
" 11","LOS REMEDIOS"," 65",113,149,262
" 11","LOS REMEDIOS"," 66",78,149,227
" 11","LOS REMEDIOS"," 67",123,164,287
" 11","LOS REMEDIOS"," 68",106,147,253
" 11","LOS REMEDIOS"," 69",118,162,280
" 11","LOS REMEDIOS"," 70",102,179,281
" 11","LOS REMEDIOS"," 71",104,168,272
" 11","LOS REMEDIOS"," 72",102,177,279
" 11","LOS REMEDIOS"," 73",114,195,309
" 11","LOS REMEDIOS"," 74",118,209,327
" 11","LOS REMEDIOS"," 75",109,152,261
" 11","LOS REMEDIOS"," 76",94,139,233
" 11","LOS REMEDIOS"," 77",98,168,266
" 11","LOS REMEDIOS"," 78",87,158,245
" 11","LOS REMEDIOS"," 79",80,141,221
" 11","LOS REMEDIOS"," 80",79,123,202
" 11","LOS REMEDIOS"," 81",83,132,215
" 11","LOS REMEDIOS"," 82",86,144,230
" 11","LOS REMEDIOS"," 83",77,122,199
" 11","LOS REMEDIOS"," 84",61,104,165
" 11","LOS REMEDIOS"," 85",46,103,149
" 11","LOS REMEDIOS"," 86",47,85,132
" 11","LOS REMEDIOS"," 87",30,114,144
" 11","LOS REMEDIOS"," 88",46,78,124
" 11","LOS REMEDIOS"," 89",37,72,109
" 11","LOS REMEDIOS","90 y más años",104,290,394
" 11","LOS REMEDIOS","TOTAL POBLACION",11483,13964,25447
