"CD","ND","GRUPO","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO"," 74",170,240,410
" 01","CASCO ANTIGUO"," 75",213,291,504
" 01","CASCO ANTIGUO"," 76",163,281,444
" 01","CASCO ANTIGUO"," 77",144,275,419
" 01","CASCO ANTIGUO"," 78",127,221,348
" 01","CASCO ANTIGUO"," 79",151,238,389
" 01","CASCO ANTIGUO"," 80",158,251,409
" 01","CASCO ANTIGUO"," 81",122,239,361
" 01","CASCO ANTIGUO"," 82",125,223,348
" 01","CASCO ANTIGUO"," 83",108,221,329
" 01","CASCO ANTIGUO"," 84",96,201,297
" 01","CASCO ANTIGUO"," 85",69,179,248
" 01","CASCO ANTIGUO"," 86",86,196,282
" 01","CASCO ANTIGUO"," 87",68,177,245
" 01","CASCO ANTIGUO"," 88",55,138,193
" 01","CASCO ANTIGUO"," 89",38,141,179
" 01","CASCO ANTIGUO","90 y más años",158,597,755
" 01","CASCO ANTIGUO","TOTAL POBLACION",27729,31352,59081
" 02","MACARENA"," 00",325,293,618
" 02","MACARENA"," 01",308,322,630
" 02","MACARENA"," 02",303,288,591
" 02","MACARENA"," 03",329,309,638
" 02","MACARENA"," 04",344,312,656
" 02","MACARENA"," 05",358,309,667
" 02","MACARENA"," 06",385,342,727
" 02","MACARENA"," 07",365,374,739
" 02","MACARENA"," 08",347,374,721
" 02","MACARENA"," 09",334,295,629
" 02","MACARENA"," 10",336,326,662
" 02","MACARENA"," 11",330,311,641
" 02","MACARENA"," 12",298,273,571
" 02","MACARENA"," 13",265,273,538
" 02","MACARENA"," 14",282,303,585
" 02","MACARENA"," 15",297,285,582
" 02","MACARENA"," 16",293,261,554
" 02","MACARENA"," 17",316,264,580
" 02","MACARENA"," 18",305,302,607
" 02","MACARENA"," 19",310,312,622
" 02","MACARENA"," 20",334,297,631
" 02","MACARENA"," 21",376,372,748
" 02","MACARENA"," 22",374,381,755
" 02","MACARENA"," 23",399,356,755
" 02","MACARENA"," 24",374,413,787
" 02","MACARENA"," 25",394,375,769
" 02","MACARENA"," 26",418,407,825
" 02","MACARENA"," 27",383,434,817
" 02","MACARENA"," 28",418,407,825
" 02","MACARENA"," 29",449,491,940
" 02","MACARENA"," 30",497,492,989
" 02","MACARENA"," 31",546,525,1071
" 02","MACARENA"," 32",540,521,1061
" 02","MACARENA"," 33",524,586,1110
" 02","MACARENA"," 34",537,593,1130
" 02","MACARENA"," 35",636,622,1258
" 02","MACARENA"," 36",611,600,1211
" 02","MACARENA"," 37",620,622,1242
" 02","MACARENA"," 38",624,653,1277
" 02","MACARENA"," 39",642,632,1274
" 02","MACARENA"," 40",602,642,1244
" 02","MACARENA"," 41",625,620,1245
" 02","MACARENA"," 42",641,551,1192
" 02","MACARENA"," 43",585,611,1196
" 02","MACARENA"," 44",586,557,1143
" 02","MACARENA"," 45",510,538,1048
" 02","MACARENA"," 46",549,545,1094
" 02","MACARENA"," 47",538,599,1137
" 02","MACARENA"," 48",504,531,1035
" 02","MACARENA"," 49",552,548,1100
" 02","MACARENA"," 50",529,534,1063
" 02","MACARENA"," 51",536,630,1166
" 02","MACARENA"," 52",489,559,1048
" 02","MACARENA"," 53",466,555,1021
" 02","MACARENA"," 54",442,550,992
" 02","MACARENA"," 55",495,505,1000
" 02","MACARENA"," 56",468,472,940
" 02","MACARENA"," 57",455,504,959
" 02","MACARENA"," 58",435,513,948
" 02","MACARENA"," 59",386,466,852
" 02","MACARENA"," 60",398,474,872
" 02","MACARENA"," 61",335,448,783
" 02","MACARENA"," 62",337,484,821
" 02","MACARENA"," 63",355,453,808
" 02","MACARENA"," 64",358,444,802
" 02","MACARENA"," 65",334,440,774
" 02","MACARENA"," 66",369,530,899
" 02","MACARENA"," 67",379,594,973
" 02","MACARENA"," 68",387,548,935
" 02","MACARENA"," 69",351,556,907
" 02","MACARENA"," 70",429,598,1027
" 02","MACARENA"," 71",408,569,977
" 02","MACARENA"," 72",431,564,995
" 02","MACARENA"," 73",333,450,783
" 02","MACARENA"," 74",328,384,712
" 02","MACARENA"," 75",346,479,825
" 02","MACARENA"," 76",298,389,687
" 02","MACARENA"," 77",236,408,644
" 02","MACARENA"," 78",248,329,577
" 02","MACARENA"," 79",225,449,674
" 02","MACARENA"," 80",240,410,650
" 02","MACARENA"," 81",206,357,563
" 02","MACARENA"," 82",201,346,547
" 02","MACARENA"," 83",171,338,509
" 02","MACARENA"," 84",148,316,464
" 02","MACARENA"," 85",145,287,432
" 02","MACARENA"," 86",124,261,385
" 02","MACARENA"," 87",66,253,319
" 02","MACARENA"," 88",59,161,220
" 02","MACARENA"," 89",60,146,206
" 02","MACARENA","90 y más años",194,560,754
" 02","MACARENA","TOTAL POBLACION",35018,39962,74980
" 03","NERVION"," 00",192,198,390
" 03","NERVION"," 01",240,221,461
" 03","NERVION"," 02",216,230,446
" 03","NERVION"," 03",249,241,490
" 03","NERVION"," 04",242,260,502
" 03","NERVION"," 05",229,210,439
" 03","NERVION"," 06",250,245,495
" 03","NERVION"," 07",243,215,458
" 03","NERVION"," 08",260,208,468
" 03","NERVION"," 09",250,256,506
" 03","NERVION"," 10",259,244,503
" 03","NERVION"," 11",274,236,510
" 03","NERVION"," 12",266,233,499
" 03","NERVION"," 13",249,213,462
" 03","NERVION"," 14",228,257,485
" 03","NERVION"," 15",243,219,462
" 03","NERVION"," 16",232,211,443
" 03","NERVION"," 17",202,244,446
" 03","NERVION"," 18",230,265,495
" 03","NERVION"," 19",265,230,495
" 03","NERVION"," 20",236,221,457
" 03","NERVION"," 21",234,262,496
" 03","NERVION"," 22",214,250,464
" 03","NERVION"," 23",258,239,497
" 03","NERVION"," 24",248,258,506
" 03","NERVION"," 25",247,235,482
" 03","NERVION"," 26",273,244,517
" 03","NERVION"," 27",269,285,554
" 03","NERVION"," 28",282,262,544
" 03","NERVION"," 29",240,290,530
" 03","NERVION"," 30",280,283,563
" 03","NERVION"," 31",276,293,569
" 03","NERVION"," 32",280,327,607
" 03","NERVION"," 33",311,370,681
" 03","NERVION"," 34",353,339,692
" 03","NERVION"," 35",344,364,708
" 03","NERVION"," 36",358,350,708
" 03","NERVION"," 37",400,381,781
" 03","NERVION"," 38",359,378,737
" 03","NERVION"," 39",373,450,823
" 03","NERVION"," 40",384,370,754
" 03","NERVION"," 41",361,402,763
" 03","NERVION"," 42",360,384,744
" 03","NERVION"," 43",363,400,763
" 03","NERVION"," 44",347,372,719
" 03","NERVION"," 45",342,368,710
" 03","NERVION"," 46",334,410,744
" 03","NERVION"," 47",340,405,745
" 03","NERVION"," 48",330,419,749
" 03","NERVION"," 49",381,412,793
" 03","NERVION"," 50",349,430,779
" 03","NERVION"," 51",339,409,748
" 03","NERVION"," 52",354,403,757
" 03","NERVION"," 53",352,373,725
" 03","NERVION"," 54",308,382,690
" 03","NERVION"," 55",300,379,679
" 03","NERVION"," 56",297,392,689
" 03","NERVION"," 57",280,364,644
" 03","NERVION"," 58",276,387,663
" 03","NERVION"," 59",287,348,635
" 03","NERVION"," 60",262,404,666
" 03","NERVION"," 61",278,317,595
" 03","NERVION"," 62",296,381,677
" 03","NERVION"," 63",276,376,652
" 03","NERVION"," 64",288,338,626
" 03","NERVION"," 65",255,377,632
" 03","NERVION"," 66",279,423,702
" 03","NERVION"," 67",330,408,738
" 03","NERVION"," 68",280,380,660
" 03","NERVION"," 69",284,351,635
" 03","NERVION"," 70",289,361,650
" 03","NERVION"," 71",297,386,683
" 03","NERVION"," 72",258,370,628
" 03","NERVION"," 73",241,328,569
" 03","NERVION"," 74",223,279,502
" 03","NERVION"," 75",208,276,484
" 03","NERVION"," 76",166,235,401
" 03","NERVION"," 77",148,248,396
" 03","NERVION"," 78",170,244,414
" 03","NERVION"," 79",158,292,450
" 03","NERVION"," 80",159,263,422
" 03","NERVION"," 81",149,220,369
" 03","NERVION"," 82",117,225,342
" 03","NERVION"," 83",135,227,362
" 03","NERVION"," 84",98,195,293
" 03","NERVION"," 85",88,200,288
" 03","NERVION"," 86",82,188,270
" 03","NERVION"," 87",72,157,229
" 03","NERVION"," 88",51,132,183
" 03","NERVION"," 89",45,96,141
" 03","NERVION","90 y más años",124,470,594
" 03","NERVION","TOTAL POBLACION",23444,27673,51117
" 04","CERRO-AMATE"," 00",378,396,774
" 04","CERRO-AMATE"," 01",458,405,863
" 04","CERRO-AMATE"," 02",433,443,876
" 04","CERRO-AMATE"," 03",467,422,889
" 04","CERRO-AMATE"," 04",478,446,924
" 04","CERRO-AMATE"," 05",518,516,1034
" 04","CERRO-AMATE"," 06",500,537,1037
" 04","CERRO-AMATE"," 07",619,582,1201
" 04","CERRO-AMATE"," 08",590,542,1132
" 04","CERRO-AMATE"," 09",500,518,1018
" 04","CERRO-AMATE"," 10",491,490,981
" 04","CERRO-AMATE"," 11",456,390,846
" 04","CERRO-AMATE"," 12",374,384,758
" 04","CERRO-AMATE"," 13",389,379,768
" 04","CERRO-AMATE"," 14",416,419,835
" 04","CERRO-AMATE"," 15",396,392,788
" 04","CERRO-AMATE"," 16",400,381,781
" 04","CERRO-AMATE"," 17",401,357,758
" 04","CERRO-AMATE"," 18",418,379,797
" 04","CERRO-AMATE"," 19",401,425,826
" 04","CERRO-AMATE"," 20",460,435,895
" 04","CERRO-AMATE"," 21",507,461,968
" 04","CERRO-AMATE"," 22",533,504,1037
" 04","CERRO-AMATE"," 23",530,527,1057
" 04","CERRO-AMATE"," 24",561,506,1067
" 04","CERRO-AMATE"," 25",545,533,1078
" 04","CERRO-AMATE"," 26",573,514,1087
" 04","CERRO-AMATE"," 27",621,577,1198
" 04","CERRO-AMATE"," 28",595,581,1176
" 04","CERRO-AMATE"," 29",608,574,1182
" 04","CERRO-AMATE"," 30",572,586,1158
" 04","CERRO-AMATE"," 31",581,553,1134
" 04","CERRO-AMATE"," 32",630,610,1240
" 04","CERRO-AMATE"," 33",680,667,1347
" 04","CERRO-AMATE"," 34",663,699,1362
" 04","CERRO-AMATE"," 35",802,708,1510
" 04","CERRO-AMATE"," 36",791,722,1513
" 04","CERRO-AMATE"," 37",843,836,1679
" 04","CERRO-AMATE"," 38",864,816,1680
" 04","CERRO-AMATE"," 39",883,812,1695
" 04","CERRO-AMATE"," 40",825,721,1546
" 04","CERRO-AMATE"," 41",769,740,1509
" 04","CERRO-AMATE"," 42",743,701,1444
" 04","CERRO-AMATE"," 43",735,655,1390
" 04","CERRO-AMATE"," 44",698,642,1340
" 04","CERRO-AMATE"," 45",615,643,1258
" 04","CERRO-AMATE"," 46",661,636,1297
" 04","CERRO-AMATE"," 47",595,638,1233
" 04","CERRO-AMATE"," 48",569,590,1159
" 04","CERRO-AMATE"," 49",632,721,1353
" 04","CERRO-AMATE"," 50",636,648,1284
" 04","CERRO-AMATE"," 51",619,679,1298
" 04","CERRO-AMATE"," 52",640,676,1316
" 04","CERRO-AMATE"," 53",586,609,1195
" 04","CERRO-AMATE"," 54",578,611,1189
" 04","CERRO-AMATE"," 55",564,593,1157
" 04","CERRO-AMATE"," 56",537,593,1130
" 04","CERRO-AMATE"," 57",537,625,1162
" 04","CERRO-AMATE"," 58",577,627,1204
" 04","CERRO-AMATE"," 59",459,562,1021
" 04","CERRO-AMATE"," 60",496,545,1041
" 04","CERRO-AMATE"," 61",469,511,980
" 04","CERRO-AMATE"," 62",467,500,967
" 04","CERRO-AMATE"," 63",443,483,926
" 04","CERRO-AMATE"," 64",428,499,927
" 04","CERRO-AMATE"," 65",351,437,788
" 04","CERRO-AMATE"," 66",446,494,940
" 04","CERRO-AMATE"," 67",438,519,957
" 04","CERRO-AMATE"," 68",385,473,858
" 04","CERRO-AMATE"," 69",311,414,725
" 04","CERRO-AMATE"," 70",395,498,893
" 04","CERRO-AMATE"," 71",363,447,810
" 04","CERRO-AMATE"," 72",373,451,824
" 04","CERRO-AMATE"," 73",246,372,618
" 04","CERRO-AMATE"," 74",267,317,584
" 04","CERRO-AMATE"," 75",275,402,677
" 04","CERRO-AMATE"," 76",244,297,541
" 04","CERRO-AMATE"," 77",228,303,531
" 04","CERRO-AMATE"," 78",211,320,531
" 04","CERRO-AMATE"," 79",246,366,612
" 04","CERRO-AMATE"," 80",190,373,563
" 04","CERRO-AMATE"," 81",179,294,473
" 04","CERRO-AMATE"," 82",196,334,530
" 04","CERRO-AMATE"," 83",172,323,495
" 04","CERRO-AMATE"," 84",124,248,372
" 04","CERRO-AMATE"," 85",121,253,374
" 04","CERRO-AMATE"," 86",101,234,335
" 04","CERRO-AMATE"," 87",81,210,291
" 04","CERRO-AMATE"," 88",72,128,200
" 04","CERRO-AMATE"," 89",58,109,167
" 04","CERRO-AMATE","90 y más años",187,475,662
" 04","CERRO-AMATE","TOTAL POBLACION",43063,45563,88626
" 05","SUR"," 00",331,325,656
" 05","SUR"," 01",304,325,629
" 05","SUR"," 02",332,328,660
" 05","SUR"," 03",376,350,726
" 05","SUR"," 04",348,337,685
" 05","SUR"," 05",376,365,741
" 05","SUR"," 06",459,364,823
" 05","SUR"," 07",450,374,824
" 05","SUR"," 08",395,379,774
" 05","SUR"," 09",419,371,790
" 05","SUR"," 10",393,415,808
" 05","SUR"," 11",389,379,768
" 05","SUR"," 12",398,419,817
" 05","SUR"," 13",393,408,801
" 05","SUR"," 14",398,363,761
" 05","SUR"," 15",431,404,835
" 05","SUR"," 16",360,365,725
" 05","SUR"," 17",408,378,786
" 05","SUR"," 18",397,383,780
" 05","SUR"," 19",396,367,763
" 05","SUR"," 20",362,396,758
" 05","SUR"," 21",391,394,785
" 05","SUR"," 22",394,427,821
" 05","SUR"," 23",412,409,821
" 05","SUR"," 24",480,415,895
" 05","SUR"," 25",441,441,882
" 05","SUR"," 26",442,431,873
" 05","SUR"," 27",421,406,827
" 05","SUR"," 28",450,453,903
" 05","SUR"," 29",430,428,858
" 05","SUR"," 30",490,457,947
" 05","SUR"," 31",446,474,920
" 05","SUR"," 32",483,449,932
" 05","SUR"," 33",516,446,962
" 05","SUR"," 34",490,493,983
" 05","SUR"," 35",541,490,1031
" 05","SUR"," 36",516,505,1021
" 05","SUR"," 37",515,551,1066
" 05","SUR"," 38",563,559,1122
" 05","SUR"," 39",539,490,1029
" 05","SUR"," 40",504,538,1042
" 05","SUR"," 41",543,522,1065
" 05","SUR"," 42",497,522,1019
" 05","SUR"," 43",526,503,1029
" 05","SUR"," 44",427,517,944
" 05","SUR"," 45",509,527,1036
" 05","SUR"," 46",497,518,1015
" 05","SUR"," 47",490,603,1093
" 05","SUR"," 48",509,559,1068
" 05","SUR"," 49",552,556,1108
" 05","SUR"," 50",511,563,1074
" 05","SUR"," 51",496,562,1058
" 05","SUR"," 52",528,571,1099
" 05","SUR"," 53",485,553,1038
" 05","SUR"," 54",462,474,936
" 05","SUR"," 55",443,517,960
" 05","SUR"," 56",407,495,902
" 05","SUR"," 57",420,484,904
" 05","SUR"," 58",413,474,887
" 05","SUR"," 59",377,472,849
" 05","SUR"," 60",359,461,820
" 05","SUR"," 61",339,430,769
" 05","SUR"," 62",351,429,780
" 05","SUR"," 63",346,419,765
" 05","SUR"," 64",329,403,732
" 05","SUR"," 65",309,373,682
" 05","SUR"," 66",354,430,784
" 05","SUR"," 67",330,426,756
" 05","SUR"," 68",324,434,758
" 05","SUR"," 69",284,373,657
" 05","SUR"," 70",329,428,757
" 05","SUR"," 71",335,455,790
" 05","SUR"," 72",326,446,772
" 05","SUR"," 73",247,365,612
" 05","SUR"," 74",253,305,558
" 05","SUR"," 75",300,385,685
" 05","SUR"," 76",244,307,551
" 05","SUR"," 77",234,344,578
" 05","SUR"," 78",209,303,512
" 05","SUR"," 79",209,350,559
" 05","SUR"," 80",197,324,521
" 05","SUR"," 81",171,294,465
" 05","SUR"," 82",188,284,472
" 05","SUR"," 83",132,302,434
" 05","SUR"," 84",100,239,339
" 05","SUR"," 85",97,223,320
" 05","SUR"," 86",85,209,294
" 05","SUR"," 87",75,163,238
" 05","SUR"," 88",73,133,206
" 05","SUR"," 89",46,115,161
" 05","SUR","90 y más años",166,423,589
" 05","SUR","TOTAL POBLACION",34012,37618,71630
" 06","TRIANA"," 00",181,174,355
" 06","TRIANA"," 01",172,189,361
" 06","TRIANA"," 02",199,170,369
" 06","TRIANA"," 03",199,207,406
" 06","TRIANA"," 04",196,202,398
" 06","TRIANA"," 05",199,222,421
" 06","TRIANA"," 06",216,245,461
" 06","TRIANA"," 07",210,220,430
" 06","TRIANA"," 08",232,211,443
" 06","TRIANA"," 09",213,199,412
" 06","TRIANA"," 10",226,245,471
" 06","TRIANA"," 11",205,205,410
" 06","TRIANA"," 12",206,219,425
" 06","TRIANA"," 13",230,213,443
" 06","TRIANA"," 14",192,189,381
" 06","TRIANA"," 15",225,199,424
" 06","TRIANA"," 16",218,185,403
" 06","TRIANA"," 17",182,189,371
" 06","TRIANA"," 18",209,199,408
" 06","TRIANA"," 19",205,195,400
" 06","TRIANA"," 20",204,210,414
" 06","TRIANA"," 21",191,229,420
" 06","TRIANA"," 22",221,210,431
" 06","TRIANA"," 23",248,216,464
" 06","TRIANA"," 24",257,230,487
" 06","TRIANA"," 25",230,237,467
" 06","TRIANA"," 26",205,253,458
" 06","TRIANA"," 27",258,266,524
" 06","TRIANA"," 28",261,249,510
" 06","TRIANA"," 29",242,281,523
" 06","TRIANA"," 30",229,305,534
" 06","TRIANA"," 31",275,276,551
" 06","TRIANA"," 32",309,323,632
" 06","TRIANA"," 33",308,333,641
" 06","TRIANA"," 34",330,348,678
" 06","TRIANA"," 35",344,346,690
" 06","TRIANA"," 36",375,331,706
" 06","TRIANA"," 37",373,391,764
" 06","TRIANA"," 38",387,414,801
" 06","TRIANA"," 39",340,412,752
" 06","TRIANA"," 40",360,362,722
" 06","TRIANA"," 41",380,437,817
" 06","TRIANA"," 42",355,419,774
" 06","TRIANA"," 43",381,371,752
" 06","TRIANA"," 44",344,380,724
" 06","TRIANA"," 45",355,385,740
" 06","TRIANA"," 46",354,411,765
" 06","TRIANA"," 47",357,359,716
" 06","TRIANA"," 48",390,398,788
" 06","TRIANA"," 49",337,435,772
" 06","TRIANA"," 50",355,402,757
" 06","TRIANA"," 51",373,445,818
" 06","TRIANA"," 52",318,411,729
" 06","TRIANA"," 53",312,347,659
" 06","TRIANA"," 54",328,395,723
" 06","TRIANA"," 55",307,380,687
" 06","TRIANA"," 56",297,383,680
" 06","TRIANA"," 57",287,348,635
" 06","TRIANA"," 58",293,366,659
" 06","TRIANA"," 59",247,300,547
" 06","TRIANA"," 60",266,317,583
" 06","TRIANA"," 61",223,282,505
" 06","TRIANA"," 62",221,321,542
" 06","TRIANA"," 63",241,357,598
" 06","TRIANA"," 64",240,347,587
" 06","TRIANA"," 65",204,357,561
" 06","TRIANA"," 66",240,317,557
" 06","TRIANA"," 67",287,356,643
" 06","TRIANA"," 68",283,361,644
" 06","TRIANA"," 69",248,346,594
" 06","TRIANA"," 70",283,392,675
" 06","TRIANA"," 71",258,389,647
" 06","TRIANA"," 72",271,408,679
" 06","TRIANA"," 73",222,330,552
" 06","TRIANA"," 74",198,269,467
" 06","TRIANA"," 75",237,326,563
" 06","TRIANA"," 76",170,264,434
" 06","TRIANA"," 77",164,265,429
" 06","TRIANA"," 78",150,219,369
" 06","TRIANA"," 79",177,265,442
" 06","TRIANA"," 80",168,281,449
" 06","TRIANA"," 81",126,236,362
" 06","TRIANA"," 82",107,272,379
" 06","TRIANA"," 83",109,274,383
" 06","TRIANA"," 84",118,230,348
" 06","TRIANA"," 85",93,191,284
" 06","TRIANA"," 86",91,201,292
" 06","TRIANA"," 87",65,173,238
" 06","TRIANA"," 88",65,157,222
" 06","TRIANA"," 89",36,136,172
" 06","TRIANA","90 y más años",163,482,645
" 06","TRIANA","TOTAL POBLACION",22156,26792,48948
" 07","NORTE"," 00",351,294,645
" 07","NORTE"," 01",377,350,727
" 07","NORTE"," 02",363,330,693
" 07","NORTE"," 03",361,323,684
" 07","NORTE"," 04",348,371,719
" 07","NORTE"," 05",399,371,770
" 07","NORTE"," 06",426,381,807
" 07","NORTE"," 07",415,449,864
" 07","NORTE"," 08",395,378,773
" 07","NORTE"," 09",393,364,757
" 07","NORTE"," 10",403,374,777
" 07","NORTE"," 11",404,362,766
" 07","NORTE"," 12",435,389,824
" 07","NORTE"," 13",350,370,720
" 07","NORTE"," 14",389,358,747
" 07","NORTE"," 15",425,386,811
" 07","NORTE"," 16",382,373,755
" 07","NORTE"," 17",372,371,743
" 07","NORTE"," 18",385,359,744
" 07","NORTE"," 19",404,358,762
" 07","NORTE"," 20",402,383,785
" 07","NORTE"," 21",429,377,806
" 07","NORTE"," 22",446,404,850
" 07","NORTE"," 23",483,405,888
" 07","NORTE"," 24",503,409,912
" 07","NORTE"," 25",439,442,881
" 07","NORTE"," 26",456,465,921
" 07","NORTE"," 27",486,437,923
" 07","NORTE"," 28",495,510,1005
" 07","NORTE"," 29",475,504,979
" 07","NORTE"," 30",565,554,1119
" 07","NORTE"," 31",561,547,1108
" 07","NORTE"," 32",637,561,1198
" 07","NORTE"," 33",619,579,1198
" 07","NORTE"," 34",585,600,1185
" 07","NORTE"," 35",584,599,1183
" 07","NORTE"," 36",649,592,1241
" 07","NORTE"," 37",651,636,1287
" 07","NORTE"," 38",656,637,1293
" 07","NORTE"," 39",645,602,1247
" 07","NORTE"," 40",616,602,1218
" 07","NORTE"," 41",575,522,1097
" 07","NORTE"," 42",545,603,1148
" 07","NORTE"," 43",559,628,1187
" 07","NORTE"," 44",521,580,1101
" 07","NORTE"," 45",596,615,1211
" 07","NORTE"," 46",585,655,1240
" 07","NORTE"," 47",594,603,1197
" 07","NORTE"," 48",597,638,1235
" 07","NORTE"," 49",617,650,1267
" 07","NORTE"," 50",577,696,1273
" 07","NORTE"," 51",594,640,1234
" 07","NORTE"," 52",560,665,1225
" 07","NORTE"," 53",513,585,1098
" 07","NORTE"," 54",510,607,1117
" 07","NORTE"," 55",543,666,1209
" 07","NORTE"," 56",532,629,1161
" 07","NORTE"," 57",561,677,1238
" 07","NORTE"," 58",612,673,1285
" 07","NORTE"," 59",521,596,1117
" 07","NORTE"," 60",479,539,1018
" 07","NORTE"," 61",483,479,962
" 07","NORTE"," 62",423,438,861
" 07","NORTE"," 63",442,410,852
" 07","NORTE"," 64",378,369,747
" 07","NORTE"," 65",314,340,654
" 07","NORTE"," 66",369,384,753
" 07","NORTE"," 67",302,351,653
" 07","NORTE"," 68",303,346,649
" 07","NORTE"," 69",240,269,509
" 07","NORTE"," 70",275,309,584
" 07","NORTE"," 71",249,301,550
" 07","NORTE"," 72",236,314,550
" 07","NORTE"," 73",169,197,366
" 07","NORTE"," 74",157,164,321
" 07","NORTE"," 75",184,239,423
" 07","NORTE"," 76",143,201,344
" 07","NORTE"," 77",106,174,280
" 07","NORTE"," 78",114,164,278
" 07","NORTE"," 79",118,220,338
" 07","NORTE"," 80",112,169,281
" 07","NORTE"," 81",91,172,263
" 07","NORTE"," 82",94,174,268
" 07","NORTE"," 83",85,158,243
" 07","NORTE"," 84",79,159,238
" 07","NORTE"," 85",62,141,203
" 07","NORTE"," 86",41,122,163
" 07","NORTE"," 87",45,90,135
" 07","NORTE"," 88",29,67,96
" 07","NORTE"," 89",20,54,74
" 07","NORTE","90 y más años",86,271,357
" 07","NORTE","TOTAL POBLACION",36099,37869,73968
" 08","S. PABLO-STA. JUSTA"," 00",224,218,442
" 08","S. PABLO-STA. JUSTA"," 01",239,214,453
" 08","S. PABLO-STA. JUSTA"," 02",264,210,474
" 08","S. PABLO-STA. JUSTA"," 03",298,250,548
" 08","S. PABLO-STA. JUSTA"," 04",267,241,508
" 08","S. PABLO-STA. JUSTA"," 05",261,266,527
" 08","S. PABLO-STA. JUSTA"," 06",305,284,589
" 08","S. PABLO-STA. JUSTA"," 07",289,265,554
