"CD","ND","GRUPO","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO"," 85",101,184,285
" 01","CASCO ANTIGUO"," 86",100,172,272
" 01","CASCO ANTIGUO"," 87",64,165,229
" 01","CASCO ANTIGUO"," 88",54,139,193
" 01","CASCO ANTIGUO"," 89",58,127,185
" 01","CASCO ANTIGUO","90 y más años",165,595,760
" 01","CASCO ANTIGUO","TOTAL POBLACION",26815,30196,57011
" 02","MACARENA"," 00",299,236,535
" 02","MACARENA"," 01",267,256,523
" 02","MACARENA"," 02",267,291,558
" 02","MACARENA"," 03",309,275,584
" 02","MACARENA"," 04",316,288,604
" 02","MACARENA"," 05",244,254,498
" 02","MACARENA"," 06",328,287,615
" 02","MACARENA"," 07",307,335,642
" 02","MACARENA"," 08",296,282,578
" 02","MACARENA"," 09",348,333,681
" 02","MACARENA"," 10",330,297,627
" 02","MACARENA"," 11",365,317,682
" 02","MACARENA"," 12",365,330,695
" 02","MACARENA"," 13",359,367,726
" 02","MACARENA"," 14",343,368,711
" 02","MACARENA"," 15",334,284,618
" 02","MACARENA"," 16",326,321,647
" 02","MACARENA"," 17",344,316,660
" 02","MACARENA"," 18",333,294,627
" 02","MACARENA"," 19",312,319,631
" 02","MACARENA"," 20",342,358,700
" 02","MACARENA"," 21",383,328,711
" 02","MACARENA"," 22",349,321,670
" 02","MACARENA"," 23",373,360,733
" 02","MACARENA"," 24",404,385,789
" 02","MACARENA"," 25",397,398,795
" 02","MACARENA"," 26",428,388,816
" 02","MACARENA"," 27",496,459,955
" 02","MACARENA"," 28",496,513,1009
" 02","MACARENA"," 29",497,438,935
" 02","MACARENA"," 30",490,488,978
" 02","MACARENA"," 31",478,456,934
" 02","MACARENA"," 32",453,462,915
" 02","MACARENA"," 33",419,484,903
" 02","MACARENA"," 34",471,476,947
" 02","MACARENA"," 35",472,495,967
" 02","MACARENA"," 36",505,521,1026
" 02","MACARENA"," 37",499,538,1037
" 02","MACARENA"," 38",550,511,1061
" 02","MACARENA"," 39",528,563,1091
" 02","MACARENA"," 40",551,602,1153
" 02","MACARENA"," 41",580,604,1184
" 02","MACARENA"," 42",569,588,1157
" 02","MACARENA"," 43",602,635,1237
" 02","MACARENA"," 44",625,672,1297
" 02","MACARENA"," 45",626,647,1273
" 02","MACARENA"," 46",595,660,1255
" 02","MACARENA"," 47",600,610,1210
" 02","MACARENA"," 48",599,568,1167
" 02","MACARENA"," 49",576,596,1172
" 02","MACARENA"," 50",531,555,1086
" 02","MACARENA"," 51",524,536,1060
" 02","MACARENA"," 52",520,550,1070
" 02","MACARENA"," 53",490,616,1106
" 02","MACARENA"," 54",530,525,1055
" 02","MACARENA"," 55",533,549,1082
" 02","MACARENA"," 56",481,531,1012
" 02","MACARENA"," 57",523,593,1116
" 02","MACARENA"," 58",430,539,969
" 02","MACARENA"," 59",444,521,965
" 02","MACARENA"," 60",445,508,953
" 02","MACARENA"," 61",456,513,969
" 02","MACARENA"," 62",433,453,886
" 02","MACARENA"," 63",393,465,858
" 02","MACARENA"," 64",376,480,856
" 02","MACARENA"," 65",331,444,775
" 02","MACARENA"," 66",336,452,788
" 02","MACARENA"," 67",302,429,731
" 02","MACARENA"," 68",280,443,723
" 02","MACARENA"," 69",322,441,763
" 02","MACARENA"," 70",314,438,752
" 02","MACARENA"," 71",277,408,685
" 02","MACARENA"," 72",318,481,799
" 02","MACARENA"," 73",305,535,840
" 02","MACARENA"," 74",325,496,821
" 02","MACARENA"," 75",285,514,799
" 02","MACARENA"," 76",338,534,872
" 02","MACARENA"," 77",313,513,826
" 02","MACARENA"," 78",309,479,788
" 02","MACARENA"," 79",258,388,646
" 02","MACARENA"," 80",239,311,550
" 02","MACARENA"," 81",254,388,642
" 02","MACARENA"," 82",210,298,508
" 02","MACARENA"," 83",159,307,466
" 02","MACARENA"," 84",141,245,386
" 02","MACARENA"," 85",110,296,406
" 02","MACARENA"," 86",142,269,411
" 02","MACARENA"," 87",98,209,307
" 02","MACARENA"," 88",103,189,292
" 02","MACARENA"," 89",66,167,233
" 02","MACARENA","90 y más años",238,722,960
" 02","MACARENA","TOTAL POBLACION",34827,39504,74331
" 03","NERVION"," 00",201,200,401
" 03","NERVION"," 01",168,192,360
" 03","NERVION"," 02",210,200,410
" 03","NERVION"," 03",214,201,415
" 03","NERVION"," 04",219,200,419
" 03","NERVION"," 05",236,213,449
" 03","NERVION"," 06",209,218,427
" 03","NERVION"," 07",230,240,470
" 03","NERVION"," 08",220,237,457
" 03","NERVION"," 09",241,227,468
" 03","NERVION"," 10",249,271,520
" 03","NERVION"," 11",238,219,457
" 03","NERVION"," 12",265,249,514
" 03","NERVION"," 13",258,234,492
" 03","NERVION"," 14",266,213,479
" 03","NERVION"," 15",268,277,545
" 03","NERVION"," 16",285,269,554
" 03","NERVION"," 17",272,249,521
" 03","NERVION"," 18",278,269,547
" 03","NERVION"," 19",266,234,500
" 03","NERVION"," 20",251,286,537
" 03","NERVION"," 21",265,254,519
" 03","NERVION"," 22",240,237,477
" 03","NERVION"," 23",227,254,481
" 03","NERVION"," 24",231,273,504
" 03","NERVION"," 25",278,256,534
" 03","NERVION"," 26",248,256,504
" 03","NERVION"," 27",234,269,503
" 03","NERVION"," 28",231,277,508
" 03","NERVION"," 29",258,246,504
" 03","NERVION"," 30",235,255,490
" 03","NERVION"," 31",259,242,501
" 03","NERVION"," 32",247,229,476
" 03","NERVION"," 33",251,268,519
" 03","NERVION"," 34",278,267,545
" 03","NERVION"," 35",248,289,537
" 03","NERVION"," 36",280,307,587
" 03","NERVION"," 37",275,287,562
" 03","NERVION"," 38",266,309,575
" 03","NERVION"," 39",311,347,658
" 03","NERVION"," 40",300,357,657
" 03","NERVION"," 41",319,364,683
" 03","NERVION"," 42",337,338,675
" 03","NERVION"," 43",398,376,774
" 03","NERVION"," 44",364,402,766
" 03","NERVION"," 45",402,462,864
" 03","NERVION"," 46",410,380,790
" 03","NERVION"," 47",363,422,785
" 03","NERVION"," 48",374,404,778
" 03","NERVION"," 49",354,406,760
" 03","NERVION"," 50",361,394,755
" 03","NERVION"," 51",338,379,717
" 03","NERVION"," 52",340,417,757
" 03","NERVION"," 53",334,412,746
" 03","NERVION"," 54",342,429,771
" 03","NERVION"," 55",375,393,768
" 03","NERVION"," 56",347,424,771
" 03","NERVION"," 57",309,384,693
" 03","NERVION"," 58",339,391,730
" 03","NERVION"," 59",333,354,687
" 03","NERVION"," 60",306,364,670
" 03","NERVION"," 61",286,368,654
" 03","NERVION"," 62",286,391,677
" 03","NERVION"," 63",265,344,609
" 03","NERVION"," 64",260,380,640
" 03","NERVION"," 65",261,336,597
" 03","NERVION"," 66",228,388,616
" 03","NERVION"," 67",250,317,567
" 03","NERVION"," 68",269,366,635
" 03","NERVION"," 69",249,362,611
" 03","NERVION"," 70",246,338,584
" 03","NERVION"," 71",245,364,609
" 03","NERVION"," 72",252,393,645
" 03","NERVION"," 73",296,393,689
" 03","NERVION"," 74",246,356,602
" 03","NERVION"," 75",256,338,594
" 03","NERVION"," 76",242,346,588
" 03","NERVION"," 77",257,359,616
" 03","NERVION"," 78",207,336,543
" 03","NERVION"," 79",191,303,494
" 03","NERVION"," 80",192,257,449
" 03","NERVION"," 81",162,246,408
" 03","NERVION"," 82",131,206,337
" 03","NERVION"," 83",109,211,320
" 03","NERVION"," 84",124,198,322
" 03","NERVION"," 85",109,221,330
" 03","NERVION"," 86",100,191,291
" 03","NERVION"," 87",82,154,236
" 03","NERVION"," 88",63,138,201
" 03","NERVION"," 89",66,148,214
" 03","NERVION","90 y más años",167,588,755
" 03","NERVION","TOTAL POBLACION",23348,27608,50956
" 04","CERRO-AMATE"," 00",351,347,698
" 04","CERRO-AMATE"," 01",377,360,737
" 04","CERRO-AMATE"," 02",377,335,712
" 04","CERRO-AMATE"," 03",402,359,761
" 04","CERRO-AMATE"," 04",416,372,788
" 04","CERRO-AMATE"," 05",416,378,794
" 04","CERRO-AMATE"," 06",382,394,776
" 04","CERRO-AMATE"," 07",455,380,835
" 04","CERRO-AMATE"," 08",445,426,871
" 04","CERRO-AMATE"," 09",486,417,903
" 04","CERRO-AMATE"," 10",469,418,887
" 04","CERRO-AMATE"," 11",478,489,967
" 04","CERRO-AMATE"," 12",488,511,999
" 04","CERRO-AMATE"," 13",608,575,1183
" 04","CERRO-AMATE"," 14",575,518,1093
" 04","CERRO-AMATE"," 15",503,498,1001
" 04","CERRO-AMATE"," 16",502,491,993
" 04","CERRO-AMATE"," 17",459,414,873
" 04","CERRO-AMATE"," 18",418,425,843
" 04","CERRO-AMATE"," 19",453,400,853
" 04","CERRO-AMATE"," 20",493,457,950
" 04","CERRO-AMATE"," 21",463,430,893
" 04","CERRO-AMATE"," 22",501,457,958
" 04","CERRO-AMATE"," 23",468,428,896
" 04","CERRO-AMATE"," 24",482,488,970
" 04","CERRO-AMATE"," 25",496,482,978
" 04","CERRO-AMATE"," 26",537,500,1037
" 04","CERRO-AMATE"," 27",576,538,1114
" 04","CERRO-AMATE"," 28",582,564,1146
" 04","CERRO-AMATE"," 29",615,620,1235
" 04","CERRO-AMATE"," 30",620,602,1222
" 04","CERRO-AMATE"," 31",571,608,1179
" 04","CERRO-AMATE"," 32",646,586,1232
" 04","CERRO-AMATE"," 33",652,596,1248
" 04","CERRO-AMATE"," 34",594,601,1195
" 04","CERRO-AMATE"," 35",622,600,1222
" 04","CERRO-AMATE"," 36",611,608,1219
" 04","CERRO-AMATE"," 37",555,578,1133
" 04","CERRO-AMATE"," 38",593,637,1230
" 04","CERRO-AMATE"," 39",690,648,1338
" 04","CERRO-AMATE"," 40",681,686,1367
" 04","CERRO-AMATE"," 41",751,685,1436
" 04","CERRO-AMATE"," 42",719,719,1438
" 04","CERRO-AMATE"," 43",794,839,1633
" 04","CERRO-AMATE"," 44",778,764,1542
" 04","CERRO-AMATE"," 45",786,800,1586
" 04","CERRO-AMATE"," 46",810,710,1520
" 04","CERRO-AMATE"," 47",717,717,1434
" 04","CERRO-AMATE"," 48",678,686,1364
" 04","CERRO-AMATE"," 49",669,662,1331
" 04","CERRO-AMATE"," 50",662,629,1291
" 04","CERRO-AMATE"," 51",622,661,1283
" 04","CERRO-AMATE"," 52",654,643,1297
" 04","CERRO-AMATE"," 53",600,660,1260
" 04","CERRO-AMATE"," 54",544,610,1154
" 04","CERRO-AMATE"," 55",589,687,1276
" 04","CERRO-AMATE"," 56",591,649,1240
" 04","CERRO-AMATE"," 57",578,676,1254
" 04","CERRO-AMATE"," 58",606,654,1260
" 04","CERRO-AMATE"," 59",564,610,1174
" 04","CERRO-AMATE"," 60",533,611,1144
" 04","CERRO-AMATE"," 61",534,564,1098
" 04","CERRO-AMATE"," 62",505,566,1071
" 04","CERRO-AMATE"," 63",488,602,1090
" 04","CERRO-AMATE"," 64",528,601,1129
" 04","CERRO-AMATE"," 65",430,542,972
" 04","CERRO-AMATE"," 66",432,531,963
" 04","CERRO-AMATE"," 67",417,494,911
" 04","CERRO-AMATE"," 68",428,468,896
" 04","CERRO-AMATE"," 69",387,458,845
" 04","CERRO-AMATE"," 70",373,472,845
" 04","CERRO-AMATE"," 71",307,427,734
" 04","CERRO-AMATE"," 72",374,457,831
" 04","CERRO-AMATE"," 73",389,474,863
" 04","CERRO-AMATE"," 74",319,453,772
" 04","CERRO-AMATE"," 75",267,365,632
" 04","CERRO-AMATE"," 76",312,458,770
" 04","CERRO-AMATE"," 77",309,402,711
" 04","CERRO-AMATE"," 78",298,396,694
" 04","CERRO-AMATE"," 79",194,314,508
" 04","CERRO-AMATE"," 80",214,263,477
" 04","CERRO-AMATE"," 81",198,324,522
" 04","CERRO-AMATE"," 82",162,227,389
" 04","CERRO-AMATE"," 83",139,224,363
" 04","CERRO-AMATE"," 84",117,239,356
" 04","CERRO-AMATE"," 85",128,242,370
" 04","CERRO-AMATE"," 86",99,228,327
" 04","CERRO-AMATE"," 87",82,184,266
" 04","CERRO-AMATE"," 88",85,197,282
" 04","CERRO-AMATE"," 89",70,169,239
" 04","CERRO-AMATE","90 y más años",201,549,750
" 04","CERRO-AMATE","TOTAL POBLACION",43139,45783,88922
" 05","SUR"," 00",348,300,648
" 05","SUR"," 01",337,308,645
" 05","SUR"," 02",322,297,619
" 05","SUR"," 03",330,295,625
" 05","SUR"," 04",320,304,624
" 05","SUR"," 05",333,304,637
" 05","SUR"," 06",324,344,668
" 05","SUR"," 07",311,320,631
" 05","SUR"," 08",317,346,663
" 05","SUR"," 09",344,344,688
" 05","SUR"," 10",344,346,690
" 05","SUR"," 11",388,357,745
" 05","SUR"," 12",449,377,826
" 05","SUR"," 13",415,360,775
" 05","SUR"," 14",412,377,789
" 05","SUR"," 15",392,375,767
" 05","SUR"," 16",378,412,790
" 05","SUR"," 17",394,377,771
" 05","SUR"," 18",428,415,843
" 05","SUR"," 19",391,406,797
" 05","SUR"," 20",418,382,800
" 05","SUR"," 21",428,409,837
" 05","SUR"," 22",394,400,794
" 05","SUR"," 23",414,433,847
" 05","SUR"," 24",386,397,783
" 05","SUR"," 25",418,425,843
" 05","SUR"," 26",406,448,854
" 05","SUR"," 27",398,449,847
" 05","SUR"," 28",435,473,908
" 05","SUR"," 29",408,414,822
" 05","SUR"," 30",440,410,850
" 05","SUR"," 31",417,405,822
" 05","SUR"," 32",433,396,829
" 05","SUR"," 33",406,403,809
" 05","SUR"," 34",405,400,805
" 05","SUR"," 35",371,408,779
" 05","SUR"," 36",466,413,879
" 05","SUR"," 37",396,433,829
" 05","SUR"," 38",436,418,854
" 05","SUR"," 39",466,449,915
" 05","SUR"," 40",436,463,899
" 05","SUR"," 41",506,470,976
" 05","SUR"," 42",470,483,953
" 05","SUR"," 43",465,531,996
" 05","SUR"," 44",538,557,1095
" 05","SUR"," 45",534,501,1035
" 05","SUR"," 46",484,535,1019
" 05","SUR"," 47",520,503,1023
" 05","SUR"," 48",464,477,941
" 05","SUR"," 49",509,497,1006
" 05","SUR"," 50",422,486,908
" 05","SUR"," 51",449,500,949
" 05","SUR"," 52",498,493,991
" 05","SUR"," 53",470,569,1039
" 05","SUR"," 54",467,543,1010
" 05","SUR"," 55",519,537,1056
" 05","SUR"," 56",464,546,1010
" 05","SUR"," 57",449,539,988
" 05","SUR"," 58",481,545,1026
" 05","SUR"," 59",430,518,948
" 05","SUR"," 60",410,454,864
" 05","SUR"," 61",391,478,869
" 05","SUR"," 62",372,469,841
" 05","SUR"," 63",367,457,824
" 05","SUR"," 64",378,456,834
" 05","SUR"," 65",328,444,772
" 05","SUR"," 66",301,427,728
" 05","SUR"," 67",295,403,698
" 05","SUR"," 68",309,406,715
" 05","SUR"," 69",298,390,688
" 05","SUR"," 70",285,387,672
" 05","SUR"," 71",254,342,596
" 05","SUR"," 72",302,403,705
" 05","SUR"," 73",278,386,664
" 05","SUR"," 74",272,375,647
" 05","SUR"," 75",239,331,570
" 05","SUR"," 76",263,372,635
" 05","SUR"," 77",242,407,649
" 05","SUR"," 78",249,399,648
" 05","SUR"," 79",177,311,488
" 05","SUR"," 80",191,254,445
" 05","SUR"," 81",221,320,541
" 05","SUR"," 82",168,251,419
" 05","SUR"," 83",163,245,408
" 05","SUR"," 84",121,224,345
" 05","SUR"," 85",111,266,377
" 05","SUR"," 86",111,226,337
" 05","SUR"," 87",82,178,260
" 05","SUR"," 88",108,172,280
" 05","SUR"," 89",61,160,221
" 05","SUR","90 y más años",207,571,778
" 05","SUR","TOTAL POBLACION",32747,36586,69333
" 06","TRIANA"," 00",149,134,283
" 06","TRIANA"," 01",163,152,315
" 06","TRIANA"," 02",148,160,308
" 06","TRIANA"," 03",138,140,278
" 06","TRIANA"," 04",164,140,304
" 06","TRIANA"," 05",191,181,372
" 06","TRIANA"," 06",172,174,346
" 06","TRIANA"," 07",165,184,349
" 06","TRIANA"," 08",183,171,354
" 06","TRIANA"," 09",208,212,420
" 06","TRIANA"," 10",195,197,392
" 06","TRIANA"," 11",203,216,419
" 06","TRIANA"," 12",232,250,482
" 06","TRIANA"," 13",214,228,442
" 06","TRIANA"," 14",225,222,447
" 06","TRIANA"," 15",226,219,445
" 06","TRIANA"," 16",231,251,482
" 06","TRIANA"," 17",198,228,426
" 06","TRIANA"," 18",222,213,435
" 06","TRIANA"," 19",224,211,435
" 06","TRIANA"," 20",196,193,389
" 06","TRIANA"," 21",234,207,441
" 06","TRIANA"," 22",210,198,408
" 06","TRIANA"," 23",185,211,396
" 06","TRIANA"," 24",209,225,434
" 06","TRIANA"," 25",211,223,434
" 06","TRIANA"," 26",213,226,439
" 06","TRIANA"," 27",210,250,460
" 06","TRIANA"," 28",235,253,488
" 06","TRIANA"," 29",266,247,513
" 06","TRIANA"," 30",281,248,529
" 06","TRIANA"," 31",222,254,476
" 06","TRIANA"," 32",225,261,486
" 06","TRIANA"," 33",255,246,501
" 06","TRIANA"," 34",248,272,520
" 06","TRIANA"," 35",237,268,505
" 06","TRIANA"," 36",225,306,531
" 06","TRIANA"," 37",269,272,541
" 06","TRIANA"," 38",275,321,596
" 06","TRIANA"," 39",267,317,584
" 06","TRIANA"," 40",302,333,635
" 06","TRIANA"," 41",347,310,657
" 06","TRIANA"," 42",335,322,657
" 06","TRIANA"," 43",349,365,714
" 06","TRIANA"," 44",375,386,761
" 06","TRIANA"," 45",334,438,772
" 06","TRIANA"," 46",354,369,723
" 06","TRIANA"," 47",357,423,780
" 06","TRIANA"," 48",339,409,748
" 06","TRIANA"," 49",350,362,712
" 06","TRIANA"," 50",346,376,722
" 06","TRIANA"," 51",334,385,719
" 06","TRIANA"," 52",348,386,734
" 06","TRIANA"," 53",342,362,704
" 06","TRIANA"," 54",373,379,752
" 06","TRIANA"," 55",330,416,746
" 06","TRIANA"," 56",335,394,729
" 06","TRIANA"," 57",339,444,783
" 06","TRIANA"," 58",295,399,694
" 06","TRIANA"," 59",281,341,622
" 06","TRIANA"," 60",296,387,683
" 06","TRIANA"," 61",299,369,668
" 06","TRIANA"," 62",282,366,648
" 06","TRIANA"," 63",242,323,565
" 06","TRIANA"," 64",258,347,605
" 06","TRIANA"," 65",229,290,519
" 06","TRIANA"," 66",229,310,539
" 06","TRIANA"," 67",197,279,476
" 06","TRIANA"," 68",204,310,514
" 06","TRIANA"," 69",215,321,536
" 06","TRIANA"," 70",214,324,538
" 06","TRIANA"," 71",193,330,523
" 06","TRIANA"," 72",203,302,505
" 06","TRIANA"," 73",248,348,596
" 06","TRIANA"," 74",240,336,576
" 06","TRIANA"," 75",200,316,516
" 06","TRIANA"," 76",245,363,608
" 06","TRIANA"," 77",199,354,553
" 06","TRIANA"," 78",231,371,602
" 06","TRIANA"," 79",175,295,470
" 06","TRIANA"," 80",149,231,380
" 06","TRIANA"," 81",170,277,447
" 06","TRIANA"," 82",120,220,340
" 06","TRIANA"," 83",117,224,341
" 06","TRIANA"," 84",98,157,255
" 06","TRIANA"," 85",101,195,296
" 06","TRIANA"," 86",91,184,275
" 06","TRIANA"," 87",66,177,243
" 06","TRIANA"," 88",61,169,230
" 06","TRIANA"," 89",65,150,215
" 06","TRIANA","90 y más años",184,597,781
" 06","TRIANA","TOTAL POBLACION",21110,25702,46812
" 07","NORTE"," 00",254,214,468
" 07","NORTE"," 01",252,283,535
" 07","NORTE"," 02",254,250,504
" 07","NORTE"," 03",278,285,563
" 07","NORTE"," 04",296,296,592
" 07","NORTE"," 05",333,307,640
" 07","NORTE"," 06",364,306,670
" 07","NORTE"," 07",356,311,667
" 07","NORTE"," 08",340,308,648
" 07","NORTE"," 09",352,314,666
" 07","NORTE"," 10",341,345,686
" 07","NORTE"," 11",397,338,735
" 07","NORTE"," 12",412,376,788
" 07","NORTE"," 13",415,438,853
" 07","NORTE"," 14",387,360,747
" 07","NORTE"," 15",405,352,757
" 07","NORTE"," 16",390,369,759
" 07","NORTE"," 17",393,355,748
" 07","NORTE"," 18",436,399,835
" 07","NORTE"," 19",361,373,734
" 07","NORTE"," 20",406,362,768
" 07","NORTE"," 21",423,387,810
" 07","NORTE"," 22",378,370,748
" 07","NORTE"," 23",364,361,725
" 07","NORTE"," 24",384,335,719
" 07","NORTE"," 25",383,364,747
" 07","NORTE"," 26",381,361,742
" 07","NORTE"," 27",418,378,796
" 07","NORTE"," 28",413,363,776
" 07","NORTE"," 29",446,399,845
" 07","NORTE"," 30",430,389,819
" 07","NORTE"," 31",421,412,833
" 07","NORTE"," 32",408,461,869
" 07","NORTE"," 33",414,405,819
" 07","NORTE"," 34",428,460,888
" 07","NORTE"," 35",434,499,933
" 07","NORTE"," 36",528,520,1048
" 07","NORTE"," 37",505,514,1019
" 07","NORTE"," 38",577,547,1124
" 07","NORTE"," 39",572,564,1136
" 07","NORTE"," 40",539,557,1096
" 07","NORTE"," 41",547,581,1128
" 07","NORTE"," 42",615,550,1165
" 07","NORTE"," 43",640,623,1263
" 07","NORTE"," 44",624,602,1226
" 07","NORTE"," 45",587,576,1163
" 07","NORTE"," 46",563,566,1129
" 07","NORTE"," 47",538,518,1056
" 07","NORTE"," 48",533,572,1105
" 07","NORTE"," 49",510,607,1117
" 07","NORTE"," 50",506,557,1063
" 07","NORTE"," 51",541,600,1141
" 07","NORTE"," 52",542,627,1169
" 07","NORTE"," 53",567,577,1144
" 07","NORTE"," 54",565,617,1182
" 07","NORTE"," 55",579,632,1211
" 07","NORTE"," 56",548,663,1211
" 07","NORTE"," 57",556,616,1172
" 07","NORTE"," 58",530,637,1167
" 07","NORTE"," 59",487,556,1043
" 07","NORTE"," 60",476,592,1068
" 07","NORTE"," 61",488,644,1132
" 07","NORTE"," 62",490,598,1088
" 07","NORTE"," 63",508,642,1150
" 07","NORTE"," 64",559,651,1210
" 07","NORTE"," 65",475,560,1035
" 07","NORTE"," 66",434,523,957
" 07","NORTE"," 67",414,464,878
" 07","NORTE"," 68",380,430,810
" 07","NORTE"," 69",380,381,761
" 07","NORTE"," 70",334,354,688
" 07","NORTE"," 71",269,316,585
" 07","NORTE"," 72",306,353,659
" 07","NORTE"," 73",265,325,590
" 07","NORTE"," 74",263,314,577
" 07","NORTE"," 75",188,256,444
" 07","NORTE"," 76",227,283,510
" 07","NORTE"," 77",207,269,476
" 07","NORTE"," 78",192,274,466
" 07","NORTE"," 79",132,184,316
" 07","NORTE"," 80",119,146,265
" 07","NORTE"," 81",135,200,335
" 07","NORTE"," 82",100,164,264
" 07","NORTE"," 83",70,141,211
" 07","NORTE"," 84",71,125,196
" 07","NORTE"," 85",65,159,224
" 07","NORTE"," 86",51,114,165
" 07","NORTE"," 87",50,102,152
" 07","NORTE"," 88",54,109,163
" 07","NORTE"," 89",35,83,118
" 07","NORTE","90 y más años",115,307,422
" 07","NORTE","TOTAL POBLACION",34698,36927,71625
" 08","S. PABLO-STA. JUSTA"," 00",196,206,402
" 08","S. PABLO-STA. JUSTA"," 01",215,185,400
" 08","S. PABLO-STA. JUSTA"," 02",217,195,412
" 08","S. PABLO-STA. JUSTA"," 03",219,203,422
" 08","S. PABLO-STA. JUSTA"," 04",231,206,437
" 08","S. PABLO-STA. JUSTA"," 05",231,223,454
" 08","S. PABLO-STA. JUSTA"," 06",250,238,488
" 08","S. PABLO-STA. JUSTA"," 07",257,226,483
" 08","S. PABLO-STA. JUSTA"," 08",266,214,480
