"CD","ND","GRUPO","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO"," 57",363,389,752
" 01","CASCO ANTIGUO"," 58",404,415,819
" 01","CASCO ANTIGUO"," 59",366,433,799
" 01","CASCO ANTIGUO"," 60",351,440,791
" 01","CASCO ANTIGUO"," 61",325,387,712
" 01","CASCO ANTIGUO"," 62",341,388,729
" 01","CASCO ANTIGUO"," 63",329,364,693
" 01","CASCO ANTIGUO"," 64",311,354,665
" 01","CASCO ANTIGUO"," 65",315,352,667
" 01","CASCO ANTIGUO"," 66",278,376,654
" 01","CASCO ANTIGUO"," 67",285,345,630
" 01","CASCO ANTIGUO"," 68",280,319,599
" 01","CASCO ANTIGUO"," 69",260,325,585
" 01","CASCO ANTIGUO"," 70",254,338,592
" 01","CASCO ANTIGUO"," 71",233,304,537
" 01","CASCO ANTIGUO"," 72",242,306,548
" 01","CASCO ANTIGUO"," 73",245,317,562
" 01","CASCO ANTIGUO"," 74",186,253,439
" 01","CASCO ANTIGUO"," 75",165,238,403
" 01","CASCO ANTIGUO"," 76",203,289,492
" 01","CASCO ANTIGUO"," 77",160,275,435
" 01","CASCO ANTIGUO"," 78",139,267,406
" 01","CASCO ANTIGUO"," 79",120,217,337
" 01","CASCO ANTIGUO"," 80",141,229,370
" 01","CASCO ANTIGUO"," 81",145,247,392
" 01","CASCO ANTIGUO"," 82",112,229,341
" 01","CASCO ANTIGUO"," 83",109,212,321
" 01","CASCO ANTIGUO"," 84",98,214,312
" 01","CASCO ANTIGUO"," 85",83,175,258
" 01","CASCO ANTIGUO"," 86",61,166,227
" 01","CASCO ANTIGUO"," 87",74,173,247
" 01","CASCO ANTIGUO"," 88",51,159,210
" 01","CASCO ANTIGUO"," 89",44,130,174
" 01","CASCO ANTIGUO","90 y más años",162,608,770
" 01","CASCO ANTIGUO","TOTAL POBLACION",27673,31278,58951
" 02","MACARENA"," 00",266,264,530
" 02","MACARENA"," 01",333,293,626
" 02","MACARENA"," 02",302,324,626
" 02","MACARENA"," 03",293,272,565
" 02","MACARENA"," 04",326,307,633
" 02","MACARENA"," 05",340,312,652
" 02","MACARENA"," 06",356,314,670
" 02","MACARENA"," 07",381,355,736
" 02","MACARENA"," 08",367,372,739
" 02","MACARENA"," 09",342,370,712
" 02","MACARENA"," 10",334,290,624
" 02","MACARENA"," 11",335,319,654
" 02","MACARENA"," 12",329,309,638
" 02","MACARENA"," 13",304,285,589
" 02","MACARENA"," 14",270,282,552
" 02","MACARENA"," 15",285,300,585
" 02","MACARENA"," 16",309,296,605
" 02","MACARENA"," 17",297,266,563
" 02","MACARENA"," 18",323,278,601
" 02","MACARENA"," 19",320,308,628
" 02","MACARENA"," 20",325,336,661
" 02","MACARENA"," 21",328,324,652
" 02","MACARENA"," 22",381,370,751
" 02","MACARENA"," 23",382,391,773
" 02","MACARENA"," 24",399,366,765
" 02","MACARENA"," 25",375,412,787
" 02","MACARENA"," 26",411,382,793
" 02","MACARENA"," 27",422,410,832
" 02","MACARENA"," 28",390,432,822
" 02","MACARENA"," 29",426,420,846
" 02","MACARENA"," 30",452,474,926
" 02","MACARENA"," 31",482,496,978
" 02","MACARENA"," 32",542,533,1075
" 02","MACARENA"," 33",516,532,1048
" 02","MACARENA"," 34",503,597,1100
" 02","MACARENA"," 35",540,589,1129
" 02","MACARENA"," 36",617,600,1217
" 02","MACARENA"," 37",607,600,1207
" 02","MACARENA"," 38",618,621,1239
" 02","MACARENA"," 39",615,638,1253
" 02","MACARENA"," 40",638,636,1274
" 02","MACARENA"," 41",588,647,1235
" 02","MACARENA"," 42",598,620,1218
" 02","MACARENA"," 43",614,562,1176
" 02","MACARENA"," 44",585,611,1196
" 02","MACARENA"," 45",579,552,1131
" 02","MACARENA"," 46",514,536,1050
" 02","MACARENA"," 47",538,541,1079
" 02","MACARENA"," 48",534,602,1136
" 02","MACARENA"," 49",498,537,1035
" 02","MACARENA"," 50",554,545,1099
" 02","MACARENA"," 51",527,534,1061
" 02","MACARENA"," 52",526,619,1145
" 02","MACARENA"," 53",484,565,1049
" 02","MACARENA"," 54",458,553,1011
" 02","MACARENA"," 55",449,551,1000
" 02","MACARENA"," 56",492,513,1005
" 02","MACARENA"," 57",461,469,930
" 02","MACARENA"," 58",455,497,952
" 02","MACARENA"," 59",428,508,936
" 02","MACARENA"," 60",384,467,851
" 02","MACARENA"," 61",396,477,873
" 02","MACARENA"," 62",336,446,782
" 02","MACARENA"," 63",327,483,810
" 02","MACARENA"," 64",349,457,806
" 02","MACARENA"," 65",352,453,805
" 02","MACARENA"," 66",332,444,776
" 02","MACARENA"," 67",356,528,884
" 02","MACARENA"," 68",367,594,961
" 02","MACARENA"," 69",382,540,922
" 02","MACARENA"," 70",348,554,902
" 02","MACARENA"," 71",417,589,1006
" 02","MACARENA"," 72",396,560,956
" 02","MACARENA"," 73",421,555,976
" 02","MACARENA"," 74",314,439,753
" 02","MACARENA"," 75",314,377,691
" 02","MACARENA"," 76",330,465,795
" 02","MACARENA"," 77",290,376,666
" 02","MACARENA"," 78",228,397,625
" 02","MACARENA"," 79",230,312,542
" 02","MACARENA"," 80",206,429,635
" 02","MACARENA"," 81",226,397,623
" 02","MACARENA"," 82",182,334,516
" 02","MACARENA"," 83",182,327,509
" 02","MACARENA"," 84",160,316,476
" 02","MACARENA"," 85",127,290,417
" 02","MACARENA"," 86",129,260,389
" 02","MACARENA"," 87",107,240,347
" 02","MACARENA"," 88",62,233,295
" 02","MACARENA"," 89",48,135,183
" 02","MACARENA","90 y más años",190,571,761
" 02","MACARENA","TOTAL POBLACION",34751,39882,74633
" 03","NERVION"," 00",251,198,449
" 03","NERVION"," 01",203,214,417
" 03","NERVION"," 02",253,232,485
" 03","NERVION"," 03",221,234,455
" 03","NERVION"," 04",256,242,498
" 03","NERVION"," 05",244,259,503
" 03","NERVION"," 06",230,213,443
" 03","NERVION"," 07",256,254,510
" 03","NERVION"," 08",245,210,455
" 03","NERVION"," 09",258,211,469
" 03","NERVION"," 10",254,261,515
" 03","NERVION"," 11",264,247,511
" 03","NERVION"," 12",270,231,501
" 03","NERVION"," 13",270,231,501
" 03","NERVION"," 14",245,213,458
" 03","NERVION"," 15",229,259,488
" 03","NERVION"," 16",243,222,465
" 03","NERVION"," 17",228,215,443
" 03","NERVION"," 18",210,245,455
" 03","NERVION"," 19",229,264,493
" 03","NERVION"," 20",272,232,504
" 03","NERVION"," 21",243,224,467
" 03","NERVION"," 22",242,266,508
" 03","NERVION"," 23",213,255,468
" 03","NERVION"," 24",257,241,498
" 03","NERVION"," 25",248,267,515
" 03","NERVION"," 26",255,236,491
" 03","NERVION"," 27",269,237,506
" 03","NERVION"," 28",270,285,555
" 03","NERVION"," 29",279,254,533
" 03","NERVION"," 30",254,306,560
" 03","NERVION"," 31",288,291,579
" 03","NERVION"," 32",271,309,580
" 03","NERVION"," 33",268,332,600
" 03","NERVION"," 34",316,361,677
" 03","NERVION"," 35",345,318,663
" 03","NERVION"," 36",342,376,718
" 03","NERVION"," 37",356,354,710
" 03","NERVION"," 38",395,383,778
" 03","NERVION"," 39",371,400,771
" 03","NERVION"," 40",377,473,850
" 03","NERVION"," 41",380,362,742
" 03","NERVION"," 42",353,403,756
" 03","NERVION"," 43",364,387,751
" 03","NERVION"," 44",365,401,766
" 03","NERVION"," 45",343,368,711
" 03","NERVION"," 46",347,374,721
" 03","NERVION"," 47",333,415,748
" 03","NERVION"," 48",350,404,754
" 03","NERVION"," 49",325,425,750
" 03","NERVION"," 50",389,411,800
" 03","NERVION"," 51",349,426,775
" 03","NERVION"," 52",338,403,741
" 03","NERVION"," 53",351,399,750
" 03","NERVION"," 54",356,370,726
" 03","NERVION"," 55",305,380,685
" 03","NERVION"," 56",296,379,675
" 03","NERVION"," 57",291,396,687
" 03","NERVION"," 58",279,365,644
" 03","NERVION"," 59",281,387,668
" 03","NERVION"," 60",279,350,629
" 03","NERVION"," 61",258,395,653
" 03","NERVION"," 62",274,315,589
" 03","NERVION"," 63",291,381,672
" 03","NERVION"," 64",270,375,645
" 03","NERVION"," 65",282,340,622
" 03","NERVION"," 66",249,376,625
" 03","NERVION"," 67",279,420,699
" 03","NERVION"," 68",330,406,736
" 03","NERVION"," 69",275,381,656
" 03","NERVION"," 70",282,345,627
" 03","NERVION"," 71",286,360,646
" 03","NERVION"," 72",297,389,686
" 03","NERVION"," 73",256,369,625
" 03","NERVION"," 74",232,326,558
" 03","NERVION"," 75",212,279,491
" 03","NERVION"," 76",191,274,465
" 03","NERVION"," 77",165,235,400
" 03","NERVION"," 78",141,245,386
" 03","NERVION"," 79",161,236,397
" 03","NERVION"," 80",154,282,436
" 03","NERVION"," 81",152,253,405
" 03","NERVION"," 82",137,210,347
" 03","NERVION"," 83",109,217,326
" 03","NERVION"," 84",123,216,339
" 03","NERVION"," 85",87,181,268
" 03","NERVION"," 86",79,193,272
" 03","NERVION"," 87",70,165,235
" 03","NERVION"," 88",66,148,214
" 03","NERVION"," 89",38,116,154
" 03","NERVION","90 y más años",135,460,595
" 03","NERVION","TOTAL POBLACION",23545,27748,51293
" 04","CERRO-AMATE"," 00",413,383,796
" 04","CERRO-AMATE"," 01",387,393,780
" 04","CERRO-AMATE"," 02",439,382,821
" 04","CERRO-AMATE"," 03",432,428,860
" 04","CERRO-AMATE"," 04",466,430,896
" 04","CERRO-AMATE"," 05",471,439,910
" 04","CERRO-AMATE"," 06",520,505,1025
" 04","CERRO-AMATE"," 07",493,533,1026
" 04","CERRO-AMATE"," 08",603,569,1172
" 04","CERRO-AMATE"," 09",594,539,1133
" 04","CERRO-AMATE"," 10",495,520,1015
" 04","CERRO-AMATE"," 11",480,482,962
" 04","CERRO-AMATE"," 12",458,402,860
" 04","CERRO-AMATE"," 13",377,386,763
" 04","CERRO-AMATE"," 14",399,377,776
" 04","CERRO-AMATE"," 15",419,426,845
" 04","CERRO-AMATE"," 16",399,398,797
" 04","CERRO-AMATE"," 17",406,395,801
" 04","CERRO-AMATE"," 18",417,364,781
" 04","CERRO-AMATE"," 19",418,397,815
" 04","CERRO-AMATE"," 20",412,434,846
" 04","CERRO-AMATE"," 21",472,444,916
" 04","CERRO-AMATE"," 22",504,488,992
" 04","CERRO-AMATE"," 23",538,503,1041
" 04","CERRO-AMATE"," 24",533,537,1070
" 04","CERRO-AMATE"," 25",572,513,1085
" 04","CERRO-AMATE"," 26",536,566,1102
" 04","CERRO-AMATE"," 27",576,532,1108
" 04","CERRO-AMATE"," 28",636,567,1203
" 04","CERRO-AMATE"," 29",588,575,1163
" 04","CERRO-AMATE"," 30",599,577,1176
" 04","CERRO-AMATE"," 31",565,588,1153
" 04","CERRO-AMATE"," 32",559,535,1094
" 04","CERRO-AMATE"," 33",610,605,1215
" 04","CERRO-AMATE"," 34",671,660,1331
" 04","CERRO-AMATE"," 35",665,690,1355
" 04","CERRO-AMATE"," 36",786,704,1490
" 04","CERRO-AMATE"," 37",779,720,1499
" 04","CERRO-AMATE"," 38",841,835,1676
" 04","CERRO-AMATE"," 39",858,805,1663
" 04","CERRO-AMATE"," 40",857,810,1667
" 04","CERRO-AMATE"," 41",836,711,1547
" 04","CERRO-AMATE"," 42",755,740,1495
" 04","CERRO-AMATE"," 43",742,682,1424
" 04","CERRO-AMATE"," 44",719,643,1362
" 04","CERRO-AMATE"," 45",701,639,1340
" 04","CERRO-AMATE"," 46",634,656,1290
" 04","CERRO-AMATE"," 47",656,632,1288
" 04","CERRO-AMATE"," 48",599,659,1258
" 04","CERRO-AMATE"," 49",560,592,1152
" 04","CERRO-AMATE"," 50",626,715,1341
" 04","CERRO-AMATE"," 51",626,649,1275
" 04","CERRO-AMATE"," 52",630,671,1301
" 04","CERRO-AMATE"," 53",643,678,1321
" 04","CERRO-AMATE"," 54",588,619,1207
" 04","CERRO-AMATE"," 55",576,612,1188
" 04","CERRO-AMATE"," 56",554,588,1142
" 04","CERRO-AMATE"," 57",532,575,1107
" 04","CERRO-AMATE"," 58",530,619,1149
" 04","CERRO-AMATE"," 59",572,623,1195
" 04","CERRO-AMATE"," 60",453,566,1019
" 04","CERRO-AMATE"," 61",487,549,1036
" 04","CERRO-AMATE"," 62",467,511,978
" 04","CERRO-AMATE"," 63",461,505,966
" 04","CERRO-AMATE"," 64",437,481,918
" 04","CERRO-AMATE"," 65",421,495,916
" 04","CERRO-AMATE"," 66",356,432,788
" 04","CERRO-AMATE"," 67",444,493,937
" 04","CERRO-AMATE"," 68",432,512,944
" 04","CERRO-AMATE"," 69",379,472,851
" 04","CERRO-AMATE"," 70",302,404,706
" 04","CERRO-AMATE"," 71",381,495,876
" 04","CERRO-AMATE"," 72",360,439,799
" 04","CERRO-AMATE"," 73",365,442,807
" 04","CERRO-AMATE"," 74",236,363,599
" 04","CERRO-AMATE"," 75",256,306,562
" 04","CERRO-AMATE"," 76",255,397,652
" 04","CERRO-AMATE"," 77",230,287,517
" 04","CERRO-AMATE"," 78",221,294,515
" 04","CERRO-AMATE"," 79",202,306,508
" 04","CERRO-AMATE"," 80",226,348,574
" 04","CERRO-AMATE"," 81",175,356,531
" 04","CERRO-AMATE"," 82",167,279,446
" 04","CERRO-AMATE"," 83",179,311,490
" 04","CERRO-AMATE"," 84",155,303,458
" 04","CERRO-AMATE"," 85",108,224,332
" 04","CERRO-AMATE"," 86",112,232,344
" 04","CERRO-AMATE"," 87",91,203,294
" 04","CERRO-AMATE"," 88",68,177,245
" 04","CERRO-AMATE"," 89",54,112,166
" 04","CERRO-AMATE","90 y más años",180,464,644
" 04","CERRO-AMATE","TOTAL POBLACION",42982,45497,88479
" 05","SUR"," 00",361,293,654
" 05","SUR"," 01",344,326,670
" 05","SUR"," 02",308,316,624
" 05","SUR"," 03",332,328,660
" 05","SUR"," 04",360,349,709
" 05","SUR"," 05",341,346,687
" 05","SUR"," 06",375,369,744
" 05","SUR"," 07",458,364,822
" 05","SUR"," 08",441,375,816
" 05","SUR"," 09",398,380,778
" 05","SUR"," 10",409,368,777
" 05","SUR"," 11",387,408,795
" 05","SUR"," 12",394,382,776
" 05","SUR"," 13",398,419,817
" 05","SUR"," 14",388,401,789
" 05","SUR"," 15",397,369,766
" 05","SUR"," 16",424,399,823
" 05","SUR"," 17",361,360,721
" 05","SUR"," 18",400,378,778
" 05","SUR"," 19",400,393,793
" 05","SUR"," 20",398,372,770
" 05","SUR"," 21",369,396,765
" 05","SUR"," 22",384,393,777
" 05","SUR"," 23",392,438,830
" 05","SUR"," 24",395,410,805
" 05","SUR"," 25",473,417,890
" 05","SUR"," 26",432,433,865
" 05","SUR"," 27",454,415,869
" 05","SUR"," 28",402,410,812
" 05","SUR"," 29",422,429,851
" 05","SUR"," 30",406,412,818
" 05","SUR"," 31",463,441,904
" 05","SUR"," 32",444,458,902
" 05","SUR"," 33",477,430,907
" 05","SUR"," 34",506,448,954
" 05","SUR"," 35",468,487,955
" 05","SUR"," 36",528,496,1024
" 05","SUR"," 37",506,509,1015
" 05","SUR"," 38",510,544,1054
" 05","SUR"," 39",563,555,1118
" 05","SUR"," 40",537,499,1036
" 05","SUR"," 41",496,537,1033
" 05","SUR"," 42",530,523,1053
" 05","SUR"," 43",499,525,1024
" 05","SUR"," 44",524,490,1014
" 05","SUR"," 45",425,519,944
" 05","SUR"," 46",510,519,1029
" 05","SUR"," 47",494,519,1013
" 05","SUR"," 48",485,591,1076
" 05","SUR"," 49",506,561,1067
" 05","SUR"," 50",553,559,1112
" 05","SUR"," 51",499,560,1059
" 05","SUR"," 52",494,560,1054
" 05","SUR"," 53",523,562,1085
" 05","SUR"," 54",479,546,1025
" 05","SUR"," 55",452,468,920
" 05","SUR"," 56",436,522,958
" 05","SUR"," 57",404,483,887
" 05","SUR"," 58",408,485,893
" 05","SUR"," 59",409,466,875
" 05","SUR"," 60",369,462,831
" 05","SUR"," 61",345,469,814
" 05","SUR"," 62",323,431,754
" 05","SUR"," 63",349,425,774
" 05","SUR"," 64",342,409,751
" 05","SUR"," 65",327,404,731
" 05","SUR"," 66",294,363,657
" 05","SUR"," 67",342,429,771
" 05","SUR"," 68",317,422,739
" 05","SUR"," 69",309,425,734
" 05","SUR"," 70",273,367,640
" 05","SUR"," 71",312,417,729
" 05","SUR"," 72",321,447,768
" 05","SUR"," 73",315,438,753
" 05","SUR"," 74",235,356,591
" 05","SUR"," 75",240,300,540
" 05","SUR"," 76",284,381,665
" 05","SUR"," 77",235,299,534
" 05","SUR"," 78",229,330,559
" 05","SUR"," 79",200,293,493
" 05","SUR"," 80",186,336,522
" 05","SUR"," 81",189,304,493
" 05","SUR"," 82",161,275,436
" 05","SUR"," 83",177,272,449
" 05","SUR"," 84",121,278,399
" 05","SUR"," 85",88,223,311
" 05","SUR"," 86",89,202,291
" 05","SUR"," 87",74,188,262
" 05","SUR"," 88",67,146,213
" 05","SUR"," 89",67,103,170
" 05","SUR","90 y más años",161,437,598
" 05","SUR","TOTAL POBLACION",33672,37341,71013
" 06","TRIANA"," 00",194,179,373
" 06","TRIANA"," 01",186,181,367
" 06","TRIANA"," 02",181,186,367
" 06","TRIANA"," 03",199,178,377
" 06","TRIANA"," 04",198,215,413
" 06","TRIANA"," 05",191,193,384
" 06","TRIANA"," 06",198,216,414
" 06","TRIANA"," 07",219,239,458
" 06","TRIANA"," 08",208,223,431
" 06","TRIANA"," 09",227,211,438
" 06","TRIANA"," 10",215,202,417
" 06","TRIANA"," 11",223,249,472
" 06","TRIANA"," 12",207,205,412
" 06","TRIANA"," 13",212,215,427
" 06","TRIANA"," 14",220,216,436
" 06","TRIANA"," 15",188,191,379
" 06","TRIANA"," 16",223,200,423
" 06","TRIANA"," 17",222,179,401
" 06","TRIANA"," 18",182,188,370
" 06","TRIANA"," 19",211,199,410
" 06","TRIANA"," 20",204,193,397
" 06","TRIANA"," 21",208,211,419
" 06","TRIANA"," 22",192,230,422
" 06","TRIANA"," 23",217,220,437
" 06","TRIANA"," 24",240,225,465
" 06","TRIANA"," 25",262,242,504
" 06","TRIANA"," 26",226,238,464
" 06","TRIANA"," 27",202,257,459
" 06","TRIANA"," 28",252,258,510
" 06","TRIANA"," 29",269,253,522
" 06","TRIANA"," 30",236,273,509
" 06","TRIANA"," 31",226,301,527
" 06","TRIANA"," 32",264,276,540
" 06","TRIANA"," 33",301,319,620
" 06","TRIANA"," 34",281,336,617
" 06","TRIANA"," 35",323,344,667
" 06","TRIANA"," 36",344,344,688
" 06","TRIANA"," 37",357,327,684
" 06","TRIANA"," 38",371,393,764
" 06","TRIANA"," 39",386,403,789
" 06","TRIANA"," 40",343,417,760
" 06","TRIANA"," 41",353,359,712
" 06","TRIANA"," 42",373,433,806
" 06","TRIANA"," 43",359,424,783
" 06","TRIANA"," 44",368,364,732
" 06","TRIANA"," 45",343,380,723
" 06","TRIANA"," 46",356,377,733
" 06","TRIANA"," 47",363,398,761
" 06","TRIANA"," 48",355,371,726
" 06","TRIANA"," 49",396,394,790
" 06","TRIANA"," 50",334,423,757
" 06","TRIANA"," 51",357,407,764
" 06","TRIANA"," 52",367,445,812
" 06","TRIANA"," 53",316,408,724
" 06","TRIANA"," 54",313,348,661
" 06","TRIANA"," 55",319,386,705
" 06","TRIANA"," 56",304,382,686
" 06","TRIANA"," 57",292,387,679
" 06","TRIANA"," 58",281,350,631
" 06","TRIANA"," 59",291,358,649
" 06","TRIANA"," 60",245,305,550
" 06","TRIANA"," 61",259,318,577
" 06","TRIANA"," 62",215,284,499
" 06","TRIANA"," 63",217,321,538
" 06","TRIANA"," 64",233,351,584
" 06","TRIANA"," 65",239,342,581
" 06","TRIANA"," 66",204,358,562
" 06","TRIANA"," 67",232,314,546
" 06","TRIANA"," 68",277,357,634
" 06","TRIANA"," 69",278,350,628
" 06","TRIANA"," 70",239,341,580
" 06","TRIANA"," 71",276,390,666
" 06","TRIANA"," 72",250,383,633
" 06","TRIANA"," 73",270,404,674
" 06","TRIANA"," 74",211,327,538
" 06","TRIANA"," 75",192,265,457
" 06","TRIANA"," 76",231,320,551
" 06","TRIANA"," 77",160,260,420
" 06","TRIANA"," 78",159,253,412
" 06","TRIANA"," 79",144,213,357
" 06","TRIANA"," 80",165,255,420
" 06","TRIANA"," 81",162,274,436
" 06","TRIANA"," 82",119,224,343
" 06","TRIANA"," 83",99,254,353
" 06","TRIANA"," 84",100,256,356
" 06","TRIANA"," 85",109,212,321
" 06","TRIANA"," 86",86,175,261
" 06","TRIANA"," 87",78,177,255
" 06","TRIANA"," 88",53,145,198
" 06","TRIANA"," 89",55,145,200
" 06","TRIANA","90 y más años",153,504,657
" 06","TRIANA","TOTAL POBLACION",21958,26596,48554
" 07","NORTE"," 00",371,313,684
" 07","NORTE"," 01",369,312,681
" 07","NORTE"," 02",353,346,699
" 07","NORTE"," 03",355,335,690
" 07","NORTE"," 04",362,322,684
" 07","NORTE"," 05",351,366,717
" 07","NORTE"," 06",399,365,764
" 07","NORTE"," 07",424,373,797
" 07","NORTE"," 08",410,444,854
" 07","NORTE"," 09",390,381,771
" 07","NORTE"," 10",397,361,758
" 07","NORTE"," 11",404,371,775
" 07","NORTE"," 12",399,358,757
" 07","NORTE"," 13",430,392,822
" 07","NORTE"," 14",352,365,717
" 07","NORTE"," 15",390,360,750
" 07","NORTE"," 16",426,388,814
" 07","NORTE"," 17",380,377,757
" 07","NORTE"," 18",376,369,745
" 07","NORTE"," 19",386,359,745
" 07","NORTE"," 20",408,355,763
" 07","NORTE"," 21",396,374,770
" 07","NORTE"," 22",420,376,796
" 07","NORTE"," 23",451,395,846
" 07","NORTE"," 24",479,405,884
" 07","NORTE"," 25",499,413,912
" 07","NORTE"," 26",433,433,866
" 07","NORTE"," 27",446,456,902
" 07","NORTE"," 28",467,438,905
" 07","NORTE"," 29",465,485,950
" 07","NORTE"," 30",470,496,966
" 07","NORTE"," 31",549,553,1102
" 07","NORTE"," 32",550,523,1073
" 07","NORTE"," 33",622,544,1166
" 07","NORTE"," 34",627,574,1201
" 07","NORTE"," 35",586,596,1182
" 07","NORTE"," 36",596,597,1193
" 07","NORTE"," 37",638,579,1217
" 07","NORTE"," 38",651,638,1289
" 07","NORTE"," 39",651,646,1297
" 07","NORTE"," 40",632,600,1232
" 07","NORTE"," 41",606,604,1210
" 07","NORTE"," 42",564,522,1086
" 07","NORTE"," 43",532,593,1125
" 07","NORTE"," 44",540,621,1161
" 07","NORTE"," 45",520,580,1100
" 07","NORTE"," 46",585,608,1193
" 07","NORTE"," 47",575,643,1218
" 07","NORTE"," 48",594,595,1189
" 07","NORTE"," 49",594,636,1230
" 07","NORTE"," 50",609,643,1252
" 07","NORTE"," 51",562,695,1257
" 07","NORTE"," 52",585,639,1224
" 07","NORTE"," 53",562,662,1224
" 07","NORTE"," 54",513,586,1099
" 07","NORTE"," 55",506,598,1104
" 07","NORTE"," 56",532,668,1200
" 07","NORTE"," 57",523,626,1149
" 07","NORTE"," 58",559,671,1230
" 07","NORTE"," 59",607,668,1275
" 07","NORTE"," 60",520,595,1115
" 07","NORTE"," 61",476,543,1019
" 07","NORTE"," 62",477,476,953
" 07","NORTE"," 63",423,436,859
" 07","NORTE"," 64",433,401,834
" 07","NORTE"," 65",373,366,739
" 07","NORTE"," 66",312,333,645
" 07","NORTE"," 67",365,377,742
" 07","NORTE"," 68",295,349,644
" 07","NORTE"," 69",296,346,642
" 07","NORTE"," 70",232,272,504
" 07","NORTE"," 71",270,309,579
" 07","NORTE"," 72",247,293,540
" 07","NORTE"," 73",230,310,540
" 07","NORTE"," 74",164,195,359
" 07","NORTE"," 75",155,162,317
" 07","NORTE"," 76",177,232,409
" 07","NORTE"," 77",136,202,338
" 07","NORTE"," 78",105,170,275
" 07","NORTE"," 79",102,160,262
" 07","NORTE"," 80",109,211,320
" 07","NORTE"," 81",97,161,258
" 07","NORTE"," 82",83,161,244
" 07","NORTE"," 83",85,173,258
" 07","NORTE"," 84",79,147,226
" 07","NORTE"," 85",73,133,206
" 07","NORTE"," 86",61,127,188
" 07","NORTE"," 87",36,112,148
" 07","NORTE"," 88",40,81,121
" 07","NORTE"," 89",26,56,82
" 07","NORTE","90 y más años",84,273,357
" 07","NORTE","TOTAL POBLACION",35989,37753,73742
" 08","S. PABLO-STA. JUSTA"," 00",233,225,458
" 08","S. PABLO-STA. JUSTA"," 01",232,223,455
" 08","S. PABLO-STA. JUSTA"," 02",249,221,470
" 08","S. PABLO-STA. JUSTA"," 03",274,223,497
" 08","S. PABLO-STA. JUSTA"," 04",294,252,546
" 08","S. PABLO-STA. JUSTA"," 05",268,254,522
" 08","S. PABLO-STA. JUSTA"," 06",259,271,530
" 08","S. PABLO-STA. JUSTA"," 07",305,284,589
