"CD","DISTRITO","PROCEDENCIA","NACIONALIDAD","HOMBRES","MUJERES","TOTAL"
" 05","SUR","MALI","EXTRANJEROS",2,0,2
" 05","SUR","MALI","TOTAL POBLACION",2,0,2
" 05","SUR","MARRUECOS","ESPA�OLES",0,1,1
" 05","SUR","MARRUECOS","EXTRANJEROS",30,19,49
" 05","SUR","MARRUECOS","TOTAL POBLACION",30,20,50
" 05","SUR","MEXICO","ESPA�OLES",5,4,9
" 05","SUR","MEXICO","EXTRANJEROS",6,7,13
" 05","SUR","MEXICO","TOTAL POBLACION",11,11,22
" 05","SUR","NICARAGUA","EXTRANJEROS",18,41,59
" 05","SUR","NICARAGUA","TOTAL POBLACION",18,41,59
" 05","SUR","NIGERIA","ESPA�OLES",1,3,4
" 05","SUR","NIGERIA","EXTRANJEROS",7,1,8
" 05","SUR","NIGERIA","TOTAL POBLACION",8,4,12
" 05","SUR","PAISES BAJOS","ESPA�OLES",1,0,1
" 05","SUR","PAISES BAJOS","EXTRANJEROS",1,4,5
" 05","SUR","PAISES BAJOS","TOTAL POBLACION",2,4,6
" 05","SUR","PAKISTAN","EXTRANJEROS",6,2,8
" 05","SUR","PAKISTAN","TOTAL POBLACION",6,2,8
" 05","SUR","PARAGUAY","ESPA�OLES",1,0,1
" 05","SUR","PARAGUAY","EXTRANJEROS",3,13,16
" 05","SUR","PARAGUAY","TOTAL POBLACION",4,13,17
" 05","SUR","PERU","ESPA�OLES",1,1,2
" 05","SUR","PERU","EXTRANJEROS",8,15,23
" 05","SUR","PERU","TOTAL POBLACION",9,16,25
" 05","SUR","PORTUGAL","EXTRANJEROS",4,2,6
" 05","SUR","PORTUGAL","TOTAL POBLACION",4,2,6
" 05","SUR","REINO UNIDO","ESPA�OLES",7,5,12
" 05","SUR","REINO UNIDO","EXTRANJEROS",2,5,7
" 05","SUR","REINO UNIDO","TOTAL POBLACION",9,10,19
" 05","SUR","REPUBLICA DE COREA","EXTRANJEROS",2,0,2
" 05","SUR","REPUBLICA DE COREA","TOTAL POBLACION",2,0,2
" 05","SUR","REPUBLICA DOMINICANA","ESPA�OLES",1,0,1
" 05","SUR","REPUBLICA DOMINICANA","EXTRANJEROS",3,4,7
" 05","SUR","REPUBLICA DOMINICANA","TOTAL POBLACION",4,4,8
" 05","SUR","RUMANIA","EXTRANJEROS",1,0,1
" 05","SUR","RUMANIA","TOTAL POBLACION",1,0,1
" 05","SUR","RUSIA","EXTRANJEROS",0,5,5
" 05","SUR","RUSIA","TOTAL POBLACION",0,5,5
" 05","SUR","SANTO TOME Y PRINCIPE","EXTRANJEROS",1,0,1
" 05","SUR","SANTO TOME Y PRINCIPE","TOTAL POBLACION",1,0,1
" 05","SUR","SENEGAL","EXTRANJEROS",9,1,10
" 05","SUR","SENEGAL","TOTAL POBLACION",9,1,10
" 05","SUR","SERBIA","EXTRANJEROS",0,1,1
" 05","SUR","SERBIA","TOTAL POBLACION",0,1,1
" 05","SUR","SUECIA","ESPA�OLES",1,0,1
" 05","SUR","SUECIA","TOTAL POBLACION",1,0,1
" 05","SUR","SUIZA","ESPA�OLES",3,2,5
" 05","SUR","SUIZA","EXTRANJEROS",0,1,1
" 05","SUR","SUIZA","TOTAL POBLACION",3,3,6
" 05","SUR","TAILANDIA","ESPA�OLES",1,0,1
" 05","SUR","TAILANDIA","TOTAL POBLACION",1,0,1
" 05","SUR","UCRANIA","EXTRANJEROS",3,12,15
" 05","SUR","UCRANIA","TOTAL POBLACION",3,12,15
" 05","SUR","URUGUAY","ESPA�OLES",0,1,1
" 05","SUR","URUGUAY","EXTRANJEROS",1,1,2
" 05","SUR","URUGUAY","TOTAL POBLACION",1,2,3
" 05","SUR","VENEZUELA","EXTRANJEROS",11,14,25
" 05","SUR","VENEZUELA","TOTAL POBLACION",11,14,25
" 06","TRIANA","- TODOS -","ESPA�OLES",566,609,1175
" 06","TRIANA","- TODOS -","EXTRANJEROS",180,238,418
" 06","TRIANA","- TODOS -","TOTAL POBLACION",746,847,1593
" 06","TRIANA","ALEMANIA","ESPA�OLES",5,7,12
" 06","TRIANA","ALEMANIA","EXTRANJEROS",1,2,3
" 06","TRIANA","ALEMANIA","TOTAL POBLACION",6,9,15
" 06","TRIANA","ARGELIA","EXTRANJEROS",0,1,1
" 06","TRIANA","ARGELIA","TOTAL POBLACION",0,1,1
" 06","TRIANA","ARGENTINA","ESPA�OLES",1,0,1
" 06","TRIANA","ARGENTINA","EXTRANJEROS",5,5,10
" 06","TRIANA","ARGENTINA","TOTAL POBLACION",6,5,11
" 06","TRIANA","AUSTRALIA","ESPA�OLES",3,0,3
" 06","TRIANA","AUSTRALIA","EXTRANJEROS",0,1,1
" 06","TRIANA","AUSTRALIA","TOTAL POBLACION",3,1,4
" 06","TRIANA","AUSTRIA","EXTRANJEROS",0,1,1
" 06","TRIANA","AUSTRIA","TOTAL POBLACION",0,1,1
" 06","TRIANA","BELGICA","EXTRANJEROS",1,0,1
" 06","TRIANA","BELGICA","TOTAL POBLACION",1,0,1
" 06","TRIANA","BOLIVIA","EXTRANJEROS",3,1,4
" 06","TRIANA","BOLIVIA","TOTAL POBLACION",3,1,4
" 06","TRIANA","BRASIL","EXTRANJEROS",2,6,8
" 06","TRIANA","BRASIL","TOTAL POBLACION",2,6,8
" 06","TRIANA","CANADA","ESPA�OLES",1,0,1
" 06","TRIANA","CANADA","TOTAL POBLACION",1,0,1
" 06","TRIANA","CHILE","EXTRANJEROS",2,7,9
" 06","TRIANA","CHILE","TOTAL POBLACION",2,7,9
" 06","TRIANA","CHINA","ESPA�OLES",1,0,1
" 06","TRIANA","CHINA","EXTRANJEROS",2,5,7
" 06","TRIANA","CHINA","TOTAL POBLACION",3,5,8
" 06","TRIANA","COLOMBIA","ESPA�OLES",1,1,2
" 06","TRIANA","COLOMBIA","EXTRANJEROS",9,7,16
" 06","TRIANA","COLOMBIA","TOTAL POBLACION",10,8,18
" 06","TRIANA","CUBA","ESPA�OLES",2,2,4
" 06","TRIANA","CUBA","EXTRANJEROS",4,6,10
" 06","TRIANA","CUBA","TOTAL POBLACION",6,8,14
" 06","TRIANA","ECUADOR","ESPA�OLES",2,0,2
" 06","TRIANA","ECUADOR","EXTRANJEROS",3,2,5
" 06","TRIANA","ECUADOR","TOTAL POBLACION",5,2,7
" 06","TRIANA","EL SALVADOR","EXTRANJEROS",1,0,1
" 06","TRIANA","EL SALVADOR","TOTAL POBLACION",1,0,1
" 06","TRIANA","ESPA�A","ESPA�OLES",525,574,1099
" 06","TRIANA","ESPA�A","EXTRANJEROS",66,106,172
" 06","TRIANA","ESPA�A","TOTAL POBLACION",591,680,1271
" 06","TRIANA","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",3,1,4
" 06","TRIANA","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",0,14,14
" 06","TRIANA","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",3,15,18
" 06","TRIANA","FRANCIA","ESPA�OLES",2,3,5
" 06","TRIANA","FRANCIA","EXTRANJEROS",9,9,18
" 06","TRIANA","FRANCIA","TOTAL POBLACION",11,12,23
" 06","TRIANA","GUINEA ECUATORIAL","EXTRANJEROS",0,5,5
" 06","TRIANA","GUINEA ECUATORIAL","TOTAL POBLACION",0,5,5
" 06","TRIANA","HONDURAS","EXTRANJEROS",1,2,3
" 06","TRIANA","HONDURAS","TOTAL POBLACION",1,2,3
" 06","TRIANA","INDIA","EXTRANJEROS",3,2,5
" 06","TRIANA","INDIA","TOTAL POBLACION",3,2,5
" 06","TRIANA","IRAN","EXTRANJEROS",0,1,1
" 06","TRIANA","IRAN","TOTAL POBLACION",0,1,1
" 06","TRIANA","IRLANDA","EXTRANJEROS",1,0,1
" 06","TRIANA","IRLANDA","TOTAL POBLACION",1,0,1
" 06","TRIANA","ITALIA","ESPA�OLES",1,1,2
" 06","TRIANA","ITALIA","EXTRANJEROS",13,3,16
" 06","TRIANA","ITALIA","TOTAL POBLACION",14,4,18
" 06","TRIANA","JAPON","ESPA�OLES",0,1,1
" 06","TRIANA","JAPON","TOTAL POBLACION",0,1,1
" 06","TRIANA","MALASIA","ESPA�OLES",2,1,3
" 06","TRIANA","MALASIA","EXTRANJEROS",0,1,1
" 06","TRIANA","MALASIA","TOTAL POBLACION",2,2,4
" 06","TRIANA","MALI","EXTRANJEROS",6,0,6
" 06","TRIANA","MALI","TOTAL POBLACION",6,0,6
" 06","TRIANA","MARRUECOS","ESPA�OLES",0,2,2
" 06","TRIANA","MARRUECOS","EXTRANJEROS",4,4,8
" 06","TRIANA","MARRUECOS","TOTAL POBLACION",4,6,10
" 06","TRIANA","MEXICO","EXTRANJEROS",2,5,7
" 06","TRIANA","MEXICO","TOTAL POBLACION",2,5,7
" 06","TRIANA","NICARAGUA","ESPA�OLES",2,1,3
" 06","TRIANA","NICARAGUA","EXTRANJEROS",5,8,13
" 06","TRIANA","NICARAGUA","TOTAL POBLACION",7,9,16
" 06","TRIANA","NORUEGA","ESPA�OLES",1,0,1
" 06","TRIANA","NORUEGA","TOTAL POBLACION",1,0,1
" 06","TRIANA","PAISES BAJOS","ESPA�OLES",0,2,2
" 06","TRIANA","PAISES BAJOS","EXTRANJEROS",1,0,1
" 06","TRIANA","PAISES BAJOS","TOTAL POBLACION",1,2,3
" 06","TRIANA","PANAMA","EXTRANJEROS",0,1,1
" 06","TRIANA","PANAMA","TOTAL POBLACION",0,1,1
" 06","TRIANA","PARAGUAY","EXTRANJEROS",2,3,5
" 06","TRIANA","PARAGUAY","TOTAL POBLACION",2,3,5
" 06","TRIANA","PERU","ESPA�OLES",0,1,1
" 06","TRIANA","PERU","EXTRANJEROS",7,8,15
" 06","TRIANA","PERU","TOTAL POBLACION",7,9,16
" 06","TRIANA","POLONIA","ESPA�OLES",0,1,1
" 06","TRIANA","POLONIA","TOTAL POBLACION",0,1,1
" 06","TRIANA","PORTUGAL","ESPA�OLES",1,1,2
" 06","TRIANA","PORTUGAL","EXTRANJEROS",2,0,2
" 06","TRIANA","PORTUGAL","TOTAL POBLACION",3,1,4
" 06","TRIANA","REINO UNIDO","ESPA�OLES",7,4,11
" 06","TRIANA","REINO UNIDO","EXTRANJEROS",10,8,18
" 06","TRIANA","REINO UNIDO","TOTAL POBLACION",17,12,29
" 06","TRIANA","REPUBLICA DE COREA","EXTRANJEROS",0,1,1
" 06","TRIANA","REPUBLICA DE COREA","TOTAL POBLACION",0,1,1
" 06","TRIANA","REPUBLICA DOMINICANA","ESPA�OLES",1,0,1
" 06","TRIANA","REPUBLICA DOMINICANA","TOTAL POBLACION",1,0,1
" 06","TRIANA","REPUBLICA SUDAFRICANA","ESPA�OLES",0,1,1
" 06","TRIANA","REPUBLICA SUDAFRICANA","TOTAL POBLACION",0,1,1
" 06","TRIANA","RUMANIA","EXTRANJEROS",1,0,1
" 06","TRIANA","RUMANIA","TOTAL POBLACION",1,0,1
" 06","TRIANA","RUSIA","EXTRANJEROS",1,1,2
" 06","TRIANA","RUSIA","TOTAL POBLACION",1,1,2
" 06","TRIANA","SINGAPUR","EXTRANJEROS",0,1,1
" 06","TRIANA","SINGAPUR","TOTAL POBLACION",0,1,1
" 06","TRIANA","SUECIA","ESPA�OLES",0,1,1
" 06","TRIANA","SUECIA","TOTAL POBLACION",0,1,1
" 06","TRIANA","SUIZA","ESPA�OLES",3,3,6
" 06","TRIANA","SUIZA","TOTAL POBLACION",3,3,6
" 06","TRIANA","TRINIDAD-TOBAGO","EXTRANJEROS",0,1,1
" 06","TRIANA","TRINIDAD-TOBAGO","TOTAL POBLACION",0,1,1
" 06","TRIANA","TURQUIA","EXTRANJEROS",2,0,2
" 06","TRIANA","TURQUIA","TOTAL POBLACION",2,0,2
" 06","TRIANA","URUGUAY","EXTRANJEROS",2,2,4
" 06","TRIANA","URUGUAY","TOTAL POBLACION",2,2,4
" 06","TRIANA","VENEZUELA","ESPA�OLES",2,1,3
" 06","TRIANA","VENEZUELA","EXTRANJEROS",9,8,17
" 06","TRIANA","VENEZUELA","TOTAL POBLACION",11,9,20
" 07","NORTE","- TODOS -","ESPA�OLES",458,419,877
" 07","NORTE","- TODOS -","EXTRANJEROS",196,173,369
" 07","NORTE","- TODOS -","TOTAL POBLACION",654,592,1246
" 07","NORTE","ALEMANIA","ESPA�OLES",5,1,6
" 07","NORTE","ALEMANIA","EXTRANJEROS",1,1,2
" 07","NORTE","ALEMANIA","TOTAL POBLACION",6,2,8
" 07","NORTE","ARGELIA","EXTRANJEROS",0,1,1
" 07","NORTE","ARGELIA","TOTAL POBLACION",0,1,1
" 07","NORTE","ARGENTINA","ESPA�OLES",1,0,1
" 07","NORTE","ARGENTINA","EXTRANJEROS",4,1,5
" 07","NORTE","ARGENTINA","TOTAL POBLACION",5,1,6
" 07","NORTE","BELGICA","ESPA�OLES",1,0,1
" 07","NORTE","BELGICA","TOTAL POBLACION",1,0,1
" 07","NORTE","BOLIVIA","ESPA�OLES",1,1,2
" 07","NORTE","BOLIVIA","EXTRANJEROS",0,1,1
" 07","NORTE","BOLIVIA","TOTAL POBLACION",1,2,3
" 07","NORTE","CHILE","ESPA�OLES",0,1,1
" 07","NORTE","CHILE","EXTRANJEROS",1,0,1
" 07","NORTE","CHILE","TOTAL POBLACION",1,1,2
" 07","NORTE","CHINA","EXTRANJEROS",0,2,2
" 07","NORTE","CHINA","TOTAL POBLACION",0,2,2
" 07","NORTE","COLOMBIA","ESPA�OLES",3,2,5
" 07","NORTE","COLOMBIA","EXTRANJEROS",8,10,18
" 07","NORTE","COLOMBIA","TOTAL POBLACION",11,12,23
" 07","NORTE","COSTA DE MARFIL","EXTRANJEROS",0,2,2
" 07","NORTE","COSTA DE MARFIL","TOTAL POBLACION",0,2,2
" 07","NORTE","CUBA","ESPA�OLES",0,1,1
" 07","NORTE","CUBA","EXTRANJEROS",1,0,1
" 07","NORTE","CUBA","TOTAL POBLACION",1,1,2
" 07","NORTE","DINAMARCA","EXTRANJEROS",0,1,1
" 07","NORTE","DINAMARCA","TOTAL POBLACION",0,1,1
" 07","NORTE","ECUADOR","ESPA�OLES",0,2,2
" 07","NORTE","ECUADOR","TOTAL POBLACION",0,2,2
" 07","NORTE","EL SALVADOR","EXTRANJEROS",2,3,5
" 07","NORTE","EL SALVADOR","TOTAL POBLACION",2,3,5
" 07","NORTE","ESPA�A","ESPA�OLES",444,401,845
" 07","NORTE","ESPA�A","EXTRANJEROS",87,82,169
" 07","NORTE","ESPA�A","TOTAL POBLACION",531,483,1014
" 07","NORTE","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",2,4,6
" 07","NORTE","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",2,4,6
" 07","NORTE","FRANCIA","EXTRANJEROS",0,1,1
" 07","NORTE","FRANCIA","TOTAL POBLACION",0,1,1
" 07","NORTE","GAMBIA","EXTRANJEROS",1,0,1
" 07","NORTE","GAMBIA","TOTAL POBLACION",1,0,1
" 07","NORTE","GHANA","EXTRANJEROS",1,0,1
" 07","NORTE","GHANA","TOTAL POBLACION",1,0,1
" 07","NORTE","HONDURAS","EXTRANJEROS",2,5,7
" 07","NORTE","HONDURAS","TOTAL POBLACION",2,5,7
" 07","NORTE","ITALIA","ESPA�OLES",0,1,1
" 07","NORTE","ITALIA","EXTRANJEROS",2,2,4
" 07","NORTE","ITALIA","TOTAL POBLACION",2,3,5
" 07","NORTE","JAPON","ESPA�OLES",1,0,1
" 07","NORTE","JAPON","TOTAL POBLACION",1,0,1
" 07","NORTE","KENIA","EXTRANJEROS",1,1,2
" 07","NORTE","KENIA","TOTAL POBLACION",1,1,2
" 07","NORTE","MALI","EXTRANJEROS",10,1,11
" 07","NORTE","MALI","TOTAL POBLACION",10,1,11
" 07","NORTE","MARRUECOS","EXTRANJEROS",18,5,23
" 07","NORTE","MARRUECOS","TOTAL POBLACION",18,5,23
" 07","NORTE","MAURITANIA","EXTRANJEROS",1,0,1
" 07","NORTE","MAURITANIA","TOTAL POBLACION",1,0,1
" 07","NORTE","MEXICO","ESPA�OLES",0,2,2
" 07","NORTE","MEXICO","EXTRANJEROS",1,0,1
" 07","NORTE","MEXICO","TOTAL POBLACION",1,2,3
" 07","NORTE","NICARAGUA","ESPA�OLES",0,1,1
" 07","NORTE","NICARAGUA","EXTRANJEROS",10,14,24
" 07","NORTE","NICARAGUA","TOTAL POBLACION",10,15,25
" 07","NORTE","NIGERIA","EXTRANJEROS",2,0,2
" 07","NORTE","NIGERIA","TOTAL POBLACION",2,0,2
" 07","NORTE","PAISES BAJOS","EXTRANJEROS",1,1,2
" 07","NORTE","PAISES BAJOS","TOTAL POBLACION",1,1,2
" 07","NORTE","PANAMA","ESPA�OLES",1,1,2
" 07","NORTE","PANAMA","EXTRANJEROS",2,2,4
" 07","NORTE","PANAMA","TOTAL POBLACION",3,3,6
" 07","NORTE","PARAGUAY","EXTRANJEROS",2,4,6
" 07","NORTE","PARAGUAY","TOTAL POBLACION",2,4,6
" 07","NORTE","PERU","EXTRANJEROS",0,4,4
" 07","NORTE","PERU","TOTAL POBLACION",0,4,4
" 07","NORTE","PORTUGAL","EXTRANJEROS",2,0,2
" 07","NORTE","PORTUGAL","TOTAL POBLACION",2,0,2
" 07","NORTE","REINO UNIDO","ESPA�OLES",1,4,5
" 07","NORTE","REINO UNIDO","TOTAL POBLACION",1,4,5
" 07","NORTE","REPUBLICA DOMINICANA","EXTRANJEROS",0,2,2
" 07","NORTE","REPUBLICA DOMINICANA","TOTAL POBLACION",0,2,2
" 07","NORTE","RUMANIA","EXTRANJEROS",7,6,13
" 07","NORTE","RUMANIA","TOTAL POBLACION",7,6,13
" 07","NORTE","SENEGAL","EXTRANJEROS",15,1,16
" 07","NORTE","SENEGAL","TOTAL POBLACION",15,1,16
" 07","NORTE","SUECIA","EXTRANJEROS",1,0,1
" 07","NORTE","SUECIA","TOTAL POBLACION",1,0,1
" 07","NORTE","TRINIDAD-TOBAGO","EXTRANJEROS",1,3,4
" 07","NORTE","TRINIDAD-TOBAGO","TOTAL POBLACION",1,3,4
" 07","NORTE","UCRANIA","EXTRANJEROS",2,1,3
" 07","NORTE","UCRANIA","TOTAL POBLACION",2,1,3
" 07","NORTE","VENEZUELA","ESPA�OLES",0,1,1
" 07","NORTE","VENEZUELA","EXTRANJEROS",8,12,20
" 07","NORTE","VENEZUELA","TOTAL POBLACION",8,13,21
" 08","S. PABLO-STA. JUSTA","- TODOS -","ESPA�OLES",544,534,1078
" 08","S. PABLO-STA. JUSTA","- TODOS -","EXTRANJEROS",236,261,497
" 08","S. PABLO-STA. JUSTA","- TODOS -","TOTAL POBLACION",780,795,1575
" 08","S. PABLO-STA. JUSTA","ALBANIA","EXTRANJEROS",1,0,1
" 08","S. PABLO-STA. JUSTA","ALBANIA","TOTAL POBLACION",1,0,1
" 08","S. PABLO-STA. JUSTA","ALEMANIA","ESPA�OLES",0,2,2
" 08","S. PABLO-STA. JUSTA","ALEMANIA","EXTRANJEROS",0,1,1
" 08","S. PABLO-STA. JUSTA","ALEMANIA","TOTAL POBLACION",0,3,3
" 08","S. PABLO-STA. JUSTA","ARGELIA","EXTRANJEROS",2,3,5
" 08","S. PABLO-STA. JUSTA","ARGELIA","TOTAL POBLACION",2,3,5
" 08","S. PABLO-STA. JUSTA","ARGENTINA","ESPA�OLES",0,2,2
" 08","S. PABLO-STA. JUSTA","ARGENTINA","EXTRANJEROS",2,1,3
" 08","S. PABLO-STA. JUSTA","ARGENTINA","TOTAL POBLACION",2,3,5
" 08","S. PABLO-STA. JUSTA","AUSTRALIA","EXTRANJEROS",1,1,2
" 08","S. PABLO-STA. JUSTA","AUSTRALIA","TOTAL POBLACION",1,1,2
" 08","S. PABLO-STA. JUSTA","AUSTRIA","ESPA�OLES",2,1,3
" 08","S. PABLO-STA. JUSTA","AUSTRIA","TOTAL POBLACION",2,1,3
" 08","S. PABLO-STA. JUSTA","BOLIVIA","EXTRANJEROS",0,2,2
" 08","S. PABLO-STA. JUSTA","BOLIVIA","TOTAL POBLACION",0,2,2
" 08","S. PABLO-STA. JUSTA","BRASIL","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","BRASIL","EXTRANJEROS",1,1,2
" 08","S. PABLO-STA. JUSTA","BRASIL","TOTAL POBLACION",2,1,3
" 08","S. PABLO-STA. JUSTA","CAMERUN","EXTRANJEROS",3,0,3
" 08","S. PABLO-STA. JUSTA","CAMERUN","TOTAL POBLACION",3,0,3
" 08","S. PABLO-STA. JUSTA","CANADA","ESPA�OLES",1,2,3
" 08","S. PABLO-STA. JUSTA","CANADA","EXTRANJEROS",2,1,3
" 08","S. PABLO-STA. JUSTA","CANADA","TOTAL POBLACION",3,3,6
" 08","S. PABLO-STA. JUSTA","CHILE","ESPA�OLES",2,1,3
" 08","S. PABLO-STA. JUSTA","CHILE","EXTRANJEROS",0,3,3
" 08","S. PABLO-STA. JUSTA","CHILE","TOTAL POBLACION",2,4,6
" 08","S. PABLO-STA. JUSTA","CHINA","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","CHINA","EXTRANJEROS",3,3,6
" 08","S. PABLO-STA. JUSTA","CHINA","TOTAL POBLACION",4,3,7
" 08","S. PABLO-STA. JUSTA","COLOMBIA","EXTRANJEROS",23,23,46
" 08","S. PABLO-STA. JUSTA","COLOMBIA","TOTAL POBLACION",23,23,46
" 08","S. PABLO-STA. JUSTA","COSTA DE MARFIL","EXTRANJEROS",7,2,9
" 08","S. PABLO-STA. JUSTA","COSTA DE MARFIL","TOTAL POBLACION",7,2,9
" 08","S. PABLO-STA. JUSTA","COSTA RICA","EXTRANJEROS",0,1,1
" 08","S. PABLO-STA. JUSTA","COSTA RICA","TOTAL POBLACION",0,1,1
" 08","S. PABLO-STA. JUSTA","CROACIA","EXTRANJEROS",0,1,1
" 08","S. PABLO-STA. JUSTA","CROACIA","TOTAL POBLACION",0,1,1
" 08","S. PABLO-STA. JUSTA","CUBA","ESPA�OLES",2,0,2
" 08","S. PABLO-STA. JUSTA","CUBA","EXTRANJEROS",4,3,7
" 08","S. PABLO-STA. JUSTA","CUBA","TOTAL POBLACION",6,3,9
" 08","S. PABLO-STA. JUSTA","ECUADOR","ESPA�OLES",2,0,2
" 08","S. PABLO-STA. JUSTA","ECUADOR","EXTRANJEROS",2,1,3
" 08","S. PABLO-STA. JUSTA","ECUADOR","TOTAL POBLACION",4,1,5
" 08","S. PABLO-STA. JUSTA","EL SALVADOR","EXTRANJEROS",0,1,1
" 08","S. PABLO-STA. JUSTA","EL SALVADOR","TOTAL POBLACION",0,1,1
" 08","S. PABLO-STA. JUSTA","ESPA�A","ESPA�OLES",502,502,1004
" 08","S. PABLO-STA. JUSTA","ESPA�A","EXTRANJEROS",106,120,226
" 08","S. PABLO-STA. JUSTA","ESPA�A","TOTAL POBLACION",608,622,1230
" 08","S. PABLO-STA. JUSTA","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",0,3,3
" 08","S. PABLO-STA. JUSTA","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",0,4,4
" 08","S. PABLO-STA. JUSTA","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",0,7,7
" 08","S. PABLO-STA. JUSTA","FRANCIA","ESPA�OLES",2,2,4
" 08","S. PABLO-STA. JUSTA","FRANCIA","EXTRANJEROS",1,2,3
" 08","S. PABLO-STA. JUSTA","FRANCIA","TOTAL POBLACION",3,4,7
" 08","S. PABLO-STA. JUSTA","GRECIA","EXTRANJEROS",0,1,1
" 08","S. PABLO-STA. JUSTA","GRECIA","TOTAL POBLACION",0,1,1
" 08","S. PABLO-STA. JUSTA","INDIA","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","INDIA","EXTRANJEROS",1,0,1
" 08","S. PABLO-STA. JUSTA","INDIA","TOTAL POBLACION",2,0,2
" 08","S. PABLO-STA. JUSTA","IRAN","EXTRANJEROS",0,1,1
" 08","S. PABLO-STA. JUSTA","IRAN","TOTAL POBLACION",0,1,1
" 08","S. PABLO-STA. JUSTA","IRLANDA","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","IRLANDA","TOTAL POBLACION",1,0,1
" 08","S. PABLO-STA. JUSTA","ITALIA","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","ITALIA","EXTRANJEROS",3,3,6
" 08","S. PABLO-STA. JUSTA","ITALIA","TOTAL POBLACION",4,3,7
" 08","S. PABLO-STA. JUSTA","JAPON","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","JAPON","EXTRANJEROS",2,1,3
" 08","S. PABLO-STA. JUSTA","JAPON","TOTAL POBLACION",3,1,4
" 08","S. PABLO-STA. JUSTA","LUXEMBURGO","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","LUXEMBURGO","TOTAL POBLACION",1,0,1
" 08","S. PABLO-STA. JUSTA","MALI","EXTRANJEROS",14,0,14
" 08","S. PABLO-STA. JUSTA","MALI","TOTAL POBLACION",14,0,14
" 08","S. PABLO-STA. JUSTA","MARRUECOS","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","MARRUECOS","EXTRANJEROS",16,14,30
" 08","S. PABLO-STA. JUSTA","MARRUECOS","TOTAL POBLACION",17,14,31
" 08","S. PABLO-STA. JUSTA","MEXICO","EXTRANJEROS",0,4,4
" 08","S. PABLO-STA. JUSTA","MEXICO","TOTAL POBLACION",0,4,4
" 08","S. PABLO-STA. JUSTA","NICARAGUA","EXTRANJEROS",11,14,25
" 08","S. PABLO-STA. JUSTA","NICARAGUA","TOTAL POBLACION",11,14,25
" 08","S. PABLO-STA. JUSTA","NORUEGA","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","NORUEGA","TOTAL POBLACION",1,0,1
" 08","S. PABLO-STA. JUSTA","OMAN","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","OMAN","TOTAL POBLACION",1,0,1
" 08","S. PABLO-STA. JUSTA","PAISES BAJOS","ESPA�OLES",3,5,8
" 08","S. PABLO-STA. JUSTA","PAISES BAJOS","TOTAL POBLACION",3,5,8
" 08","S. PABLO-STA. JUSTA","PAKISTAN","EXTRANJEROS",1,1,2
" 08","S. PABLO-STA. JUSTA","PAKISTAN","TOTAL POBLACION",1,1,2
" 08","S. PABLO-STA. JUSTA","PANAMA","ESPA�OLES",1,0,1
" 08","S. PABLO-STA. JUSTA","PANAMA","EXTRANJEROS",0,1,1
" 08","S. PABLO-STA. JUSTA","PANAMA","TOTAL POBLACION",1,1,2
" 08","S. PABLO-STA. JUSTA","PARAGUAY","ESPA�OLES",1,1,2
" 08","S. PABLO-STA. JUSTA","PARAGUAY","EXTRANJEROS",2,4,6
" 08","S. PABLO-STA. JUSTA","PARAGUAY","TOTAL POBLACION",3,5,8
" 08","S. PABLO-STA. JUSTA","PERU","ESPA�OLES",4,3,7
" 08","S. PABLO-STA. JUSTA","PERU","EXTRANJEROS",14,16,30
" 08","S. PABLO-STA. JUSTA","PERU","TOTAL POBLACION",18,19,37
" 08","S. PABLO-STA. JUSTA","POLONIA","EXTRANJEROS",1,1,2
" 08","S. PABLO-STA. JUSTA","POLONIA","TOTAL POBLACION",1,1,2
" 08","S. PABLO-STA. JUSTA","PORTUGAL","ESPA�OLES",1,1,2
" 08","S. PABLO-STA. JUSTA","PORTUGAL","EXTRANJEROS",1,4,5
" 08","S. PABLO-STA. JUSTA","PORTUGAL","TOTAL POBLACION",2,5,7
" 08","S. PABLO-STA. JUSTA","PRINCIPADO DE ANDORRA","ESPA�OLES",1,1,2
" 08","S. PABLO-STA. JUSTA","PRINCIPADO DE ANDORRA","EXTRANJEROS",1,0,1
